analyzer,symbol,atr_mult,rr_ratio,trades,wins,losses,win_rate,profit_factor,total_r,avg_r,error
support_resistance,ATOM-USD,1.5,2.5,66,21,45,0.3181818181818182,1.1666666666666667,7.5,0.11363636363636363,
support_resistance,ATOM-USD,2.0,1.5,66,28,38,0.42424242424242425,1.105263157894737,4.0,0.06060606060606061,
support_resistance,ATOM-USD,1.5,3.0,66,19,47,0.2878787878787879,1.2127659574468086,10.0,0.15151515151515152,
support_resistance,ATOM-USD,2.0,2.0,66,25,41,0.3787878787878788,1.2195121951219512,9.0,0.13636363636363635,
support_resistance,ATOM-USD,2.0,2.5,66,22,44,0.3333333333333333,1.2088559353427033,9.189661155078944,0.13923729022846887,
support_resistance,ATOM-USD,2.0,3.0,66,21,45,0.3181818181818182,1.3145533848369233,14.154902317661556,0.214468216934266,
support_resistance,ATOM-USD,2.5,1.5,66,28,38,0.42424242424242425,1.139039135035343,5.126815657043437,0.07767902510671874,
support_resistance,ATOM-USD,2.5,2.0,66,25,41,0.3787878787878788,1.179715810887494,7.165841656860977,0.10857335843728752,
support_resistance,ATOM-USD,2.5,2.5,66,23,43,0.3484848484848485,1.2468891427567297,10.338034586927066,0.15663688768071313,
harmonic,BTC-USD,1.0,1.5,40,12,28,0.3,0.6428571428571429,-10.0,-0.25,
harmonic,BTC-USD,1.0,2.0,40,11,29,0.275,0.7586206896551724,-7.0,-0.175,
harmonic,BTC-USD,1.0,2.5,40,10,30,0.25,0.8333333333333334,-5.0,-0.125,
harmonic,BTC-USD,1.0,3.0,40,9,31,0.225,0.8709677419354839,-4.0,-0.1,
harmonic,BTC-USD,1.5,1.5,40,15,25,0.375,0.9,-2.5,-0.0625,
support_resistance,ATOM-USD,2.5,3.0,66,22,44,0.3333333333333333,1.3564635779969283,15.282728691012181,0.2315564953183664,
support_resistance,ATOM-USD,3.0,1.5,66,29,37,0.4393939393939394,1.217544271552941,7.77234638086953,0.11776282395256864,
support_resistance,ATOM-USD,3.0,2.0,66,27,39,0.4090909090909091,1.3211180039114887,12.115028822439223,0.18356104276423066,
support_resistance,ATOM-USD,3.0,2.5,66,24,42,0.36363636363636365,1.259433714203191,10.566126449192053,0.16009282498775837,
support_resistance,ATOM-USD,3.0,3.0,66,24,42,0.36363636363636365,1.3694009484694774,15.044833875843137,0.2279520284218657,
harmonic,BTC-USD,1.5,2.0,40,14,26,0.35,1.0769230769230769,2.0,0.05,
harmonic,BTC-USD,2.0,1.5,40,14,26,0.35,0.8076923076923077,-5.0,-0.125,
harmonic,BTC-USD,1.5,3.0,40,11,29,0.275,1.1379310344827587,4.0,0.1,
harmonic,BTC-USD,1.5,2.5,40,11,29,0.275,0.9482758620689655,-1.5,-0.0375,
harmonic,BTC-USD,2.0,2.0,40,11,29,0.275,0.7586206896551724,-7.0,-0.175,
harmonic,BTC-USD,2.0,3.0,40,8,32,0.2,0.5861799945697368,-13.24224017376842,-0.3310560043442105,
harmonic,BTC-USD,2.0,2.5,40,10,30,0.25,0.8333333333333334,-5.0,-0.125,
harmonic,BTC-USD,2.5,1.5,40,12,28,0.3,0.6598532834296343,-9.278791288941868,-0.2319697822235467,
harmonic,BTC-USD,2.5,2.0,40,11,29,0.275,0.7779681873674309,-6.278791288941868,-0.15696978222354668,
harmonic,BTC-USD,2.5,2.5,40,9,31,0.225,0.597983178661357,-12.172583427956603,-0.30431458569891506,
harmonic,BTC-USD,2.5,3.0,40,9,31,0.225,0.7135756396219184,-8.672583427956603,-0.21681458569891507,
harmonic,BTC-USD,3.0,2.0,40,13,27,0.325,0.7986035960445523,-5.283096138714137,-0.1320774034678534,
harmonic,BTC-USD,3.0,1.5,40,16,24,0.4,1.014882746547452,0.34576082066886027,0.008644020516721506,
harmonic,BTC-USD,3.0,2.5,40,13,27,0.325,0.9701476667947199,-0.7830961387141375,-0.019577403467853437,
harmonic,BTC-USD,3.0,3.0,40,11,29,0.275,0.8482910643823772,-4.283096138714137,-0.10707740346785341,
harmonic,ETH-USD,1.0,1.5,32,17,15,0.53125,1.7,10.5,0.328125,
harmonic,ETH-USD,1.0,2.5,32,10,22,0.3125,1.1363636363636365,3.0,0.09375,
harmonic,ETH-USD,1.0,2.0,32,14,18,0.4375,1.5555555555555556,10.0,0.3125,
harmonic,ETH-USD,1.0,3.0,32,9,23,0.28125,1.173913043478261,4.0,0.125,
harmonic,ETH-USD,1.5,1.5,32,16,16,0.5,1.5,8.0,0.25,
harmonic,ETH-USD,1.5,3.0,32,10,22,0.3125,1.3636363636363635,8.0,0.25,
harmonic,ETH-USD,1.5,2.0,32,12,20,0.375,1.2,4.0,0.125,
harmonic,ETH-USD,2.0,1.5,32,14,18,0.4375,1.1666666666666667,3.0,0.09375,
harmonic,ETH-USD,1.5,2.5,32,10,22,0.3125,1.1363636363636365,3.0,0.09375,
harmonic,ETH-USD,2.0,2.0,32,12,20,0.375,1.2,4.0,0.125,
harmonic,ETH-USD,2.0,3.0,32,10,22,0.3125,1.3636363636363635,8.0,0.25,
harmonic,ETH-USD,2.5,2.5,32,12,20,0.375,1.5,10.0,0.3125,
harmonic,ETH-USD,2.0,2.5,32,11,21,0.34375,1.3095238095238095,6.5,0.203125,
harmonic,ETH-USD,2.5,1.5,32,14,18,0.4375,1.1666666666666667,3.0,0.09375,
harmonic,ETH-USD,2.5,2.0,32,13,19,0.40625,1.368421052631579,7.0,0.21875,
harmonic,ETH-USD,2.5,3.0,32,12,20,0.375,1.5862988847909079,11.725977695818163,0.3664368029943176,
harmonic,ETH-USD,3.0,1.5,32,15,17,0.46875,1.3235294117647058,5.5,0.171875,
harmonic,ETH-USD,3.0,2.0,32,13,19,0.40625,1.368421052631579,7.0,0.21875,
harmonic,ETH-USD,3.0,2.5,32,13,19,0.40625,1.5230691971850072,9.938314746515134,0.31057233582859795,
harmonic,ETH-USD,3.0,3.0,32,13,19,0.40625,1.4182421698393481,7.946601226947607,0.2483312883421127,
harmonic,ADA-USD,1.0,1.5,29,13,16,0.4482758620689655,1.21875,3.5,0.1206896551724138,
harmonic,ADA-USD,1.0,2.5,29,6,23,0.20689655172413793,0.6521739130434783,-8.0,-0.27586206896551724,
harmonic,ADA-USD,1.0,2.0,29,11,18,0.3793103448275862,1.2222222222222223,4.0,0.13793103448275862,
harmonic,ADA-USD,1.0,3.0,29,5,24,0.1724137931034483,0.625,-9.0,-0.3103448275862069,
harmonic,ADA-USD,1.5,1.5,29,10,19,0.3448275862068966,0.7894736842105263,-4.0,-0.13793103448275862,
harmonic,ADA-USD,1.5,2.0,29,7,22,0.2413793103448276,0.6363636363636364,-8.0,-0.27586206896551724,
harmonic,ADA-USD,2.0,1.5,29,9,20,0.3103448275862069,0.675,-6.5,-0.22413793103448276,
harmonic,ADA-USD,1.5,3.0,29,5,24,0.1724137931034483,0.625,-9.0,-0.3103448275862069,
harmonic,ADA-USD,1.5,2.5,29,6,23,0.20689655172413793,0.6521739130434783,-8.0,-0.27586206896551724,
harmonic,ADA-USD,2.0,2.0,29,8,21,0.27586206896551724,0.6914182648732277,-6.480216437662218,-0.22345573922973166,
harmonic,ADA-USD,2.0,2.5,29,6,23,0.20689655172413793,0.5660775461885992,-9.980216437662218,-0.3441453944021454,
harmonic,ADA-USD,2.0,3.0,29,5,24,0.1724137931034483,0.5216576484307409,-11.480216437662218,-0.39586953233317995,
harmonic,ADA-USD,2.5,1.5,29,9,20,0.3103448275862069,0.675,-6.5,-0.22413793103448276,
harmonic,ADA-USD,2.5,2.0,29,7,22,0.2413793103448276,0.564355765903192,-9.584173150129775,-0.3304887293148198,
harmonic,ADA-USD,2.5,2.5,29,6,23,0.20689655172413793,0.5615576891247924,-10.084173150129775,-0.3477301086251647,
harmonic,ADA-USD,2.5,3.0,29,6,23,0.20689655172413793,0.6435823151882499,-8.197606750670252,-0.28267609485069833,
harmonic,ADA-USD,3.0,1.5,29,8,21,0.27586206896551724,0.5165010654710407,-10.153477625108145,-0.3501199181071774,
harmonic,ADA-USD,3.0,2.5,29,6,23,0.20689655172413793,0.5363185959902083,-10.664672292225209,-0.36774732042155894,
harmonic,ADA-USD,3.0,2.0,29,6,23,0.20689655172413793,0.4498487989083415,-12.653477625108145,-0.43632681465890155,
harmonic,ADA-USD,3.0,3.0,29,6,23,0.20689655172413793,0.6232751177293387,-8.664672292225209,-0.2987818031801796,
harmonic,AVAX-USD,1.0,1.5,30,13,17,0.43333333333333335,1.1470588235294117,2.5,0.08333333333333333,
harmonic,AVAX-USD,1.0,3.0,30,10,20,0.3333333333333333,1.5,10.0,0.3333333333333333,
harmonic,AVAX-USD,1.0,2.0,30,13,17,0.43333333333333335,1.5294117647058822,9.0,0.3,
harmonic,AVAX-USD,1.5,1.5,30,14,16,0.4666666666666667,1.3125,5.0,0.16666666666666666,
harmonic,AVAX-USD,1.0,2.5,30,12,18,0.4,1.6666666666666667,12.0,0.4,
harmonic,AVAX-USD,1.5,2.0,30,11,19,0.36666666666666664,1.1578947368421053,3.0,0.1,
harmonic,AVAX-USD,1.5,2.5,30,9,21,0.3,1.0714285714285714,1.5,0.05,
harmonic,AVAX-USD,1.5,3.0,30,9,21,0.3,1.2857142857142858,6.0,0.2,
harmonic,AVAX-USD,2.0,1.5,30,13,17,0.43333333333333335,1.1470588235294117,2.5,0.08333333333333333,
harmonic,AVAX-USD,2.0,2.0,30,10,20,0.3333333333333333,1.0,0.0,0.0,
harmonic,AVAX-USD,2.0,3.0,30,9,21,0.3,1.083074193531439,1.7445580641602163,0.05815193547200721,
harmonic,AVAX-USD,2.0,2.5,30,10,20,0.3333333333333333,1.1384961950266475,2.769923900532948,0.0923307966844316,
harmonic,AVAX-USD,2.5,2.0,30,13,17,0.43333333333333335,1.4244670070839034,7.215939120426358,0.24053130401421194,
harmonic,AVAX-USD,2.5,1.5,30,13,17,0.43333333333333335,1.1470588235294117,2.5,0.08333333333333333,
harmonic,AVAX-USD,2.5,2.5,30,12,18,0.4,1.4409366131405457,7.93685903652982,0.26456196788432734,
harmonic,AVAX-USD,2.5,3.0,30,11,19,0.36666666666666664,1.502752109057774,9.179117875392643,0.30597059584642144,
harmonic,AVAX-USD,3.0,1.5,30,14,16,0.4666666666666667,1.3125,5.0,0.16666666666666666,
harmonic,AVAX-USD,3.0,2.0,30,13,17,0.43333333333333335,1.3449440704181284,5.8640491971081845,0.1954683065702728,
harmonic,AVAX-USD,3.0,2.5,30,12,18,0.4,1.4733875692948373,8.149264896160538,0.2716421632053513,
harmonic,AVAX-USD,3.0,3.0,30,12,18,0.4,1.4612804609459873,7.940843637426876,0.2646947879142292,
harmonic,DOT-USD,1.0,1.5,32,12,20,0.375,0.9,-2.0,-0.0625,
harmonic,DOT-USD,1.0,2.0,32,11,21,0.34375,1.0476190476190477,1.0,0.03125,
harmonic,DOT-USD,1.0,2.5,32,11,21,0.34375,1.3095238095238095,6.5,0.203125,
harmonic,DOT-USD,1.0,3.0,32,11,21,0.34375,1.5714285714285714,12.0,0.375,
harmonic,DOT-USD,1.5,1.5,32,14,18,0.4375,1.1666666666666667,3.0,0.09375,
harmonic,DOT-USD,1.5,2.0,32,13,19,0.40625,1.368421052631579,7.0,0.21875,
harmonic,DOT-USD,1.5,2.5,32,13,19,0.40625,1.650171450043927,12.353257550834616,0.38603929846358176,
harmonic,DOT-USD,1.5,3.0,32,9,23,0.28125,1.1023155456884617,2.3532575508346163,0.07353929846358176,
harmonic,DOT-USD,2.0,1.5,32,14,18,0.4375,1.1666666666666667,3.0,0.09375,
harmonic,DOT-USD,2.0,2.0,32,13,19,0.40625,1.316575955953998,6.014943163125962,0.18796697384768632,
harmonic,DOT-USD,2.0,2.5,32,9,23,0.28125,0.9136931810054767,-1.9850568368740378,-0.06203302615231368,
harmonic,DOT-USD,2.0,3.0,32,8,24,0.25,0.8604377868313392,-3.3494931160478636,-0.10467165987649574,
harmonic,DOT-USD,2.5,1.5,32,14,18,0.4375,1.1284419183611538,2.3119545305007696,0.07224857907814905,
harmonic,DOT-USD,2.5,2.0,32,9,23,0.28125,0.7309545448043814,-6.1880454694992295,-0.19337642092185092,
harmonic,DOT-USD,2.5,2.5,32,9,23,0.28125,0.8530611090070309,-3.37959449283829,-0.10561232790119657,
harmonic,DOT-USD,2.5,3.0,32,9,23,0.28125,1.005235022050509,0.12040550716170983,0.0037626720988034323,
harmonic,DOT-USD,3.0,1.5,32,10,22,0.3125,0.6443922170644231,-7.823371224582692,-0.24448035076820912,
harmonic,DOT-USD,3.0,2.0,32,9,23,0.28125,0.6855219386652793,-7.2329954106985745,-0.22603110658433045,
harmonic,DOT-USD,3.0,2.5,32,9,23,0.28125,0.8376958517087576,-3.7329954106985754,-0.11665610658433048,
harmonic,DOT-USD,3.0,3.0,32,9,23,0.28125,0.9898697647522359,-0.23299541069857543,-0.007281106584330482,
harmonic,ATOM-USD,1.0,1.5,17,8,9,0.47058823529411764,1.3333333333333333,3.0,0.17647058823529413,
harmonic,ATOM-USD,1.0,2.0,17,5,12,0.29411764705882354,0.8333333333333334,-2.0,-0.11764705882352941,
harmonic,ATOM-USD,1.0,2.5,17,4,13,0.23529411764705882,0.7692307692307693,-3.0,-0.17647058823529413,
harmonic,ATOM-USD,1.0,3.0,17,4,13,0.23529411764705882,0.9230769230769231,-1.0,-0.058823529411764705,
harmonic,ATOM-USD,1.5,1.5,17,5,12,0.29411764705882354,0.625,-4.5,-0.2647058823529412,
harmonic,ATOM-USD,1.5,2.0,17,5,12,0.29411764705882354,0.8333333333333334,-2.0,-0.11764705882352941,
elliott_wave,BTC-USD,1.0,1.5,99,36,63,0.36363636363636365,0.8571428571428571,-9.0,-0.09090909090909091,
elliott_wave,BTC-USD,1.0,2.0,99,32,67,0.32323232323232326,0.9552238805970149,-3.0,-0.030303030303030304,
elliott_wave,BTC-USD,1.0,2.5,99,27,72,0.2727272727272727,0.9375,-4.5,-0.045454545454545456,
harmonic,ATOM-USD,1.5,2.5,17,5,12,0.29411764705882354,1.0416666666666667,0.5,0.029411764705882353,
elliott_wave,BTC-USD,1.0,3.0,99,23,76,0.23232323232323232,0.9078947368421053,-7.0,-0.0707070707070707,
elliott_wave,BTC-USD,1.5,1.5,99,34,65,0.3434343434343434,0.7846153846153846,-14.0,-0.1414141414141414,
elliott_wave,BTC-USD,1.5,2.0,99,26,73,0.26262626262626265,0.7123287671232876,-21.0,-0.21212121212121213,
elliott_wave,BTC-USD,1.5,2.5,99,22,77,0.2222222222222222,0.7142857142857143,-22.0,-0.2222222222222222,
elliott_wave,BTC-USD,1.5,3.0,99,22,77,0.2222222222222222,0.8571428571428571,-11.0,-0.1111111111111111,
elliott_wave,BTC-USD,2.0,1.5,99,35,64,0.35353535353535354,0.8203125,-11.5,-0.11616161616161616,
elliott_wave,BTC-USD,2.0,2.5,99,26,73,0.26262626262626265,0.8904109589041096,-8.0,-0.08080808080808081,
harmonic,ATOM-USD,1.5,3.0,17,4,13,0.23529411764705882,0.9230769230769231,-1.0,-0.058823529411764705,
elliott_wave,BTC-USD,2.0,2.0,99,30,69,0.30303030303030304,0.8695652173913043,-9.0,-0.09090909090909091,
elliott_wave,BTC-USD,2.5,1.5,99,37,62,0.37373737373737376,0.8951612903225806,-6.5,-0.06565656565656566,
elliott_wave,BTC-USD,2.0,3.0,99,25,74,0.25252525252525254,1.0066937444560222,0.4953370897456466,0.005003404946925723,
elliott_wave,BTC-USD,2.5,2.0,99,32,67,0.32323232323232326,0.9318985620195441,-4.562796344690543,-0.04608885196657114,
elliott_wave,BTC-USD,2.5,3.0,99,25,74,0.25252525252525254,0.9046666927574483,-6.925689828978857,-0.06995646291897836,
elliott_wave,BTC-USD,2.5,2.5,99,31,68,0.31313131313131315,1.088545245493485,6.0210766935569815,0.06081895650057557,
elliott_wave,BTC-USD,3.0,1.5,99,34,65,0.3434343434343434,0.7846153846153846,-14.0,-0.1414141414141414,
elliott_wave,BTC-USD,3.0,2.5,99,26,73,0.26262626262626265,0.8005094331772988,-14.271408190815714,-0.1441556382910678,
elliott_wave,BTC-USD,3.0,2.0,99,32,67,0.32323232323232326,0.9257894692426116,-4.972105560745021,-0.05022328849237395,
elliott_wave,BTC-USD,3.0,3.0,99,25,74,0.25252525252525254,0.8654027586113859,-9.763584735929518,-0.0986220680396921,
harmonic,ATOM-USD,2.0,1.5,17,7,10,0.4117647058823529,1.05,0.5,0.029411764705882353,
elliott_wave,ETH-USD,1.0,1.5,99,47,52,0.47474747474747475,1.3557692307692308,18.5,0.18686868686868688,
elliott_wave,ETH-USD,1.0,2.0,99,43,56,0.43434343434343436,1.5357142857142858,30.0,0.30303030303030304,
harmonic,ATOM-USD,2.0,2.0,17,7,10,0.4117647058823529,1.4,4.0,0.23529411764705882,
elliott_wave,ETH-USD,1.0,2.5,99,40,59,0.40404040404040403,1.694915254237288,41.0,0.41414141414141414,
elliott_wave,ETH-USD,1.0,3.0,99,35,64,0.35353535353535354,1.640625,41.0,0.41414141414141414,
elliott_wave,ETH-USD,1.5,1.5,99,49,50,0.494949494949495,1.47,23.5,0.23737373737373738,
elliott_wave,ETH-USD,1.5,2.0,99,41,58,0.41414141414141414,1.4137931034482758,24.0,0.24242424242424243,
elliott_wave,ETH-USD,1.5,2.5,99,35,64,0.35353535353535354,1.3671875,23.5,0.23737373737373738,
elliott_wave,ETH-USD,1.5,3.0,99,32,67,0.32323232323232326,1.4134449776361677,27.700813501623244,0.2798061969860934,
elliott_wave,ETH-USD,2.0,1.5,99,46,53,0.46464646464646464,1.3018867924528301,16.0,0.16161616161616163,
elliott_wave,ETH-USD,2.0,2.0,99,41,58,0.41414141414141414,1.4137931034482758,24.0,0.24242424242424243,
elliott_wave,ETH-USD,2.0,2.5,99,38,61,0.3838383838383838,1.5373050840363514,32.77561012621744,0.3310667689516913,
elliott_wave,ETH-USD,2.0,3.0,99,35,64,0.35353535353535354,1.6016216725134802,38.50378704086273,0.3889271418268963,
elliott_wave,ETH-USD,2.5,1.5,99,45,54,0.45454545454545453,1.273036760604732,14.477179223060766,0.14623413356627035,
elliott_wave,ETH-USD,2.5,2.0,99,42,57,0.42424242424242425,1.4819048193151283,26.997667324034712,0.272703710343785,
elliott_wave,ETH-USD,2.5,3.0,99,31,68,0.31313131313131315,1.2939438548359579,19.700946301153042,0.19899945758740448,
elliott_wave,ETH-USD,2.5,2.5,99,39,60,0.3939393939393939,1.6092933111270777,35.96220990324138,0.36325464548728664,
elliott_wave,ETH-USD,3.0,1.5,99,47,52,0.47474747474747475,1.3432768878659873,17.51364948557066,0.17690555035929958,
elliott_wave,ETH-USD,3.0,2.0,99,43,56,0.43434343434343436,1.4843984112713928,26.49072956350524,0.26758312690409336,
elliott_wave,ETH-USD,3.0,2.5,99,35,64,0.35353535353535354,1.2528184654638026,15.662198524219566,0.15820402549716733,
elliott_wave,ETH-USD,3.0,3.0,99,34,65,0.3434343434343434,1.359124654718035,22.607031376313827,0.22835385228599825,
elliott_wave,ADA-USD,1.0,2.0,99,32,67,0.32323232323232326,0.9552238805970149,-3.0,-0.030303030303030304,
elliott_wave,ADA-USD,1.0,1.5,99,36,63,0.36363636363636365,0.8571428571428571,-9.0,-0.09090909090909091,
elliott_wave,ADA-USD,1.0,2.5,99,28,71,0.2828282828282828,0.9859154929577465,-1.0,-0.010101010101010102,
elliott_wave,ADA-USD,1.0,3.0,99,25,74,0.25252525252525254,1.0135135135135136,1.0,0.010101010101010102,
elliott_wave,ADA-USD,1.5,2.0,99,35,64,0.35353535353535354,1.09375,6.0,0.06060606060606061,
elliott_wave,ADA-USD,1.5,1.5,99,43,56,0.43434343434343436,1.1517857142857142,8.5,0.08585858585858586,
elliott_wave,ADA-USD,1.5,2.5,99,31,68,0.31313131313131315,1.1397058823529411,9.5,0.09595959595959595,
elliott_wave,ADA-USD,1.5,3.0,99,30,69,0.30303030303030304,1.3043478260869565,21.0,0.21212121212121213,
elliott_wave,ADA-USD,2.0,1.5,99,40,59,0.40404040404040403,1.0169491525423728,1.0,0.010101010101010102,
elliott_wave,ADA-USD,2.0,2.0,99,34,65,0.3434343434343434,1.0461538461538462,3.0,0.030303030303030304,
elliott_wave,ADA-USD,2.0,2.5,99,33,66,0.3333333333333333,1.25,16.5,0.16666666666666666,
elliott_wave,ADA-USD,2.5,1.5,99,40,59,0.40404040404040403,0.989402895201656,-0.6237289281959315,-0.006300292203999308,
elliott_wave,ADA-USD,2.0,3.0,99,31,68,0.31313131313131315,1.3352356070117424,22.79602127679848,0.23026284117978263,
elliott_wave,ADA-USD,2.5,2.0,99,39,60,0.3939393939393939,1.2568772957125685,15.37627107180407,0.15531586941216233,
elliott_wave,ADA-USD,2.5,3.0,99,34,65,0.3434343434343434,1.368251140865406,23.884190050628376,0.2412544449558422,
elliott_wave,ADA-USD,2.5,2.5,99,35,64,0.35353535353535354,1.262519918560523,16.76410927867717,0.16933443715835528,
harmonic,ATOM-USD,2.0,2.5,17,6,11,0.35294117647058826,1.3636363636363635,4.0,0.23529411764705882,
elliott_wave,ADA-USD,3.0,1.5,99,42,57,0.42424242424242425,1.090209822993452,5.04986065328121,0.051008693467486974,
elliott_wave,ADA-USD,3.0,2.0,99,40,59,0.40404040404040403,1.3032222837980825,17.5805415044802,0.1775812273179818,
elliott_wave,ADA-USD,3.0,3.0,99,35,64,0.35353535353535354,1.3845922895013834,23.94043211680844,0.2418225466344287,
elliott_wave,ADA-USD,3.0,2.5,99,37,62,0.37373737373737376,1.3123449378250345,19.046499178580696,0.1923888805917242,
elliott_wave,AVAX-USD,1.0,2.0,99,41,58,0.41414141414141414,1.4137931034482758,24.0,0.24242424242424243,
elliott_wave,AVAX-USD,1.0,1.5,99,46,53,0.46464646464646464,1.3018867924528301,16.0,0.16161616161616163,
elliott_wave,AVAX-USD,1.0,2.5,99,36,63,0.36363636363636365,1.4285714285714286,27.0,0.2727272727272727,
elliott_wave,AVAX-USD,1.0,3.0,99,31,68,0.31313131313131315,1.3676470588235294,25.0,0.25252525252525254,
elliott_wave,AVAX-USD,1.5,1.5,99,48,51,0.48484848484848486,1.411764705882353,21.0,0.21212121212121213,
elliott_wave,AVAX-USD,1.5,2.0,99,40,59,0.40404040404040403,1.3559322033898304,21.0,0.21212121212121213,
elliott_wave,AVAX-USD,1.5,3.0,99,33,66,0.3333333333333333,1.4629074556002886,30.551892069619043,0.30860497040019236,
elliott_wave,AVAX-USD,2.0,1.5,99,49,50,0.494949494949495,1.47,23.5,0.23737373737373738,
elliott_wave,AVAX-USD,1.5,2.5,99,36,63,0.36363636363636365,1.4285714285714286,27.0,0.2727272727272727,
elliott_wave,AVAX-USD,2.0,2.0,99,45,54,0.45454545454545453,1.6666666666666667,36.0,0.36363636363636365,
elliott_wave,AVAX-USD,2.0,2.5,99,39,60,0.3939393939393939,1.5902319842035715,35.41391905221428,0.3577163540627705,
elliott_wave,AVAX-USD,2.0,3.0,99,36,61,0.36363636363636365,1.6910324373125223,42.152978676063846,0.4257876633945843,
elliott_wave,AVAX-USD,2.5,2.5,99,42,55,0.42424242424242425,1.8266017084662869,45.24066988405769,0.45697646347533016,
elliott_wave,AVAX-USD,2.5,2.0,99,45,54,0.45454545454545453,1.6439536007589035,34.60021777488255,0.34949714924123787,
elliott_wave,AVAX-USD,2.5,1.5,99,53,46,0.5353535353535354,1.7282608695652173,33.5,0.3383838383838384,
elliott_wave,AVAX-USD,2.5,3.0,99,38,59,0.3838383838383838,1.729477601955237,42.84288883437704,0.43275645287249537,
elliott_wave,AVAX-USD,3.0,1.5,99,49,50,0.494949494949495,1.4782977428675057,23.384613836321993,0.23620822056890903,
elliott_wave,AVAX-USD,3.0,2.0,99,44,53,0.4444444444444444,1.6215230153905094,32.2516572606346,0.32577431576398586,
elliott_wave,AVAX-USD,3.0,2.5,99,40,57,0.40404040404040403,1.6039130766472252,33.753506385900735,0.34094450894849226,
elliott_wave,AVAX-USD,3.0,3.0,99,36,61,0.36363636363636365,1.5431620573597438,31.749881869383827,0.3207058774685235,
elliott_wave,DOT-USD,1.0,1.5,99,42,57,0.42424242424242425,1.105263157894737,6.0,0.06060606060606061,
elliott_wave,DOT-USD,1.0,2.0,99,36,63,0.36363636363636365,1.1428571428571428,9.0,0.09090909090909091,
elliott_wave,DOT-USD,1.0,2.5,99,31,68,0.31313131313131315,1.1397058823529411,9.5,0.09595959595959595,
elliott_wave,DOT-USD,1.0,3.0,99,28,71,0.2828282828282828,1.1830985915492958,13.0,0.13131313131313133,
elliott_wave,DOT-USD,1.5,1.5,99,50,49,0.5050505050505051,1.530612244897959,26.0,0.26262626262626265,
elliott_wave,DOT-USD,1.5,2.0,99,43,56,0.43434343434343436,1.5357142857142858,30.0,0.30303030303030304,
elliott_wave,DOT-USD,1.5,2.5,99,41,58,0.41414141414141414,1.7672413793103448,44.5,0.4494949494949495,
elliott_wave,DOT-USD,1.5,3.0,99,39,60,0.3939393939393939,1.9039336094711972,54.23601656827184,0.5478385511946651,
elliott_wave,DOT-USD,2.0,1.5,99,47,52,0.47474747474747475,1.3557692307692308,18.5,0.18686868686868688,
elliott_wave,DOT-USD,2.0,2.5,99,40,59,0.40404040404040403,1.6167929217753603,36.39078238474626,0.36758366045198243,
elliott_wave,DOT-USD,2.0,3.0,99,33,66,0.3333333333333333,1.407585595563288,26.90064930717702,0.27172373037552544,
elliott_wave,DOT-USD,2.0,2.0,99,46,53,0.46464646464646464,1.7021466029913654,37.21376995854238,0.3758966662479028,
elliott_wave,DOT-USD,2.5,2.0,99,46,53,0.46464646464646464,1.7000488983053244,36.016635656831,0.3638044005740505,
elliott_wave,DOT-USD,2.5,1.5,99,52,47,0.5252525252525253,1.685756574215761,31.588715905162466,0.31907793843598453,
harmonic,ATOM-USD,2.0,3.0,17,6,11,0.35294117647058826,1.6363636363636365,7.0,0.4117647058823529,
elliott_wave,DOT-USD,2.5,2.5,99,40,59,0.40404040404040403,1.5623730710415866,32.30762586811345,0.3263396552334692,
elliott_wave,DOT-USD,2.5,3.0,99,40,59,0.40404040404040403,1.7903350322062708,45.40375392387059,0.4586237770087938,
elliott_wave,DOT-USD,3.0,2.0,99,43,56,0.43434343434343436,1.4694956109793793,25.116046226914563,0.25369743663550065,
elliott_wave,DOT-USD,3.0,1.5,99,52,47,0.5252525252525253,1.615479178065086,28.242306635167605,0.28527582459765255,
elliott_wave,DOT-USD,3.0,2.5,99,42,57,0.42424242424242425,1.635323434384354,34.62246276834586,0.3497218461449077,
elliott_wave,DOT-USD,3.0,3.0,99,39,60,0.3939393939393939,1.5503932215458027,31.645302011761693,0.31964951527032015,
elliott_wave,ATOM-USD,1.0,1.5,99,40,59,0.40404040404040403,1.0169491525423728,1.0,0.010101010101010102,
elliott_wave,ATOM-USD,1.0,2.0,99,38,61,0.3838383838383838,1.2459016393442623,15.0,0.15151515151515152,
elliott_wave,ATOM-USD,1.0,2.5,99,32,67,0.32323232323232326,1.1940298507462686,13.0,0.13131313131313133,
elliott_wave,ATOM-USD,1.5,1.5,99,39,60,0.3939393939393939,0.9571948090534128,-2.5683114567952314,-0.0259425399676286,
elliott_wave,ATOM-USD,1.0,3.0,99,29,70,0.29292929292929293,1.2428571428571429,17.0,0.1717171717171717,
elliott_wave,ATOM-USD,1.5,2.5,99,30,69,0.30303030303030304,1.0569809933797794,3.9316885432047677,0.039714025688937046,
elliott_wave,ATOM-USD,1.5,2.0,99,33,66,0.3333333333333333,0.9762377052000722,-1.5683114567952314,-0.0158415298666185,
elliott_wave,ATOM-USD,2.0,1.5,99,41,58,0.41414141414141414,1.0400649380586824,2.3237664074035767,0.023472387953571483,
elliott_wave,ATOM-USD,1.5,3.0,99,27,72,0.2727272727272727,1.0893290075445108,6.431688543204768,0.0649665509414623,
