symbol,w_trend,w_elliott,w_volatility,w_volume,trades,wins,losses,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,max_dd_pct,error
ADA-USD,0.2,0.4,0.0,0.4,75,32,43,0.4266666666666667,1.4917014239227233,2808.337057012439,0.2808337057012439,0.21405221210149672,0.11020730237656441,
ADA-USD,0.2,0.1,0.5,0.2,33,13,20,0.3939393939393939,1.27695087371791,598.3902051468922,0.05983902051468922,0.08373788260091815,0.06950089248006107,
ADA-USD,0.2,0.1,0.6,0.1,34,12,22,0.35294117647058826,1.2038309002444798,464.3849335425439,0.04643849335425439,0.06614173766304575,0.08104257233946656,
ADA-USD,0.2,0.4,0.1,0.3,75,31,44,0.41333333333333333,1.4168215171218244,2365.434800319381,0.2365434800319381,0.1863732772940226,0.11057491677883587,
ADA-USD,0.2,0.1,0.7,0.0,43,13,30,0.3023255813953488,0.9700909722623909,-91.79025482466568,-0.009179025482466569,-0.005285167274691801,0.12613189844569217,
ADA-USD,0.2,0.3,0.0,0.5,180,66,114,0.36666666666666664,1.0633104821147943,977.2525632236902,0.09772525632236902,0.06714564308342401,0.23518010394749198,
ADA-USD,0.2,0.2,0.3,0.3,97,37,60,0.38144329896907214,1.194948795440765,1385.5529960684435,0.13855529960684435,0.11168841625635095,0.11303181436479368,
ADA-USD,0.2,0.5,0.0,0.3,93,38,55,0.40860215053763443,1.3771835969824322,2668.4347238775026,0.26684347238775025,0.18869202491783546,0.10561726546395621,
ADA-USD,0.2,0.5,0.1,0.2,93,38,55,0.40860215053763443,1.3766478285504284,2665.3903466477204,0.266539034664772,0.1884938000381871,0.10565176124508788,
ADA-USD,0.2,0.3,0.1,0.4,201,71,130,0.35323383084577115,0.9908134139347455,-142.43732652118342,-0.014243732652118342,0.004829470867387842,0.2771731978304877,
ADA-USD,0.2,0.3,0.4,0.1,58,22,36,0.3793103448275862,1.274896464914875,1142.6953757211031,0.11426953757211031,0.11586534212157026,0.09235014363849722,
ADA-USD,0.2,0.4,0.3,0.1,138,49,89,0.35507246376811596,1.0978885306124577,1094.0082238895575,0.10940082238895575,0.07942778320893121,0.17988351152918322,
ADA-USD,0.2,0.4,0.2,0.2,265,86,179,0.32452830188679244,0.9674482550251168,-699.8786526287058,-0.06998786526287058,-0.02009891037488672,0.3160839184268491,
ADA-USD,0.2,0.4,0.4,0.0,129,47,82,0.3643410852713178,1.138214829807144,1419.2604574395737,0.14192604574395737,0.10075524549280844,0.14716748765004803,
ADA-USD,0.2,0.6,0.0,0.2,76,37,39,0.4868421052631579,2.026356843984999,5003.107211159548,0.5003107211159548,0.32955106592225253,0.04137286077918901,
ADA-USD,0.2,0.6,0.1,0.1,76,37,39,0.4868421052631579,2.0202574404499596,5007.527584564352,0.5007527584564352,0.3298255998113412,0.04762947676765116,
ADA-USD,0.2,0.5,0.2,0.1,296,104,192,0.35135135135135137,1.0881774416006227,2304.8266976255636,0.23048266976255635,0.10894336409780446,0.13017888761202187,
ADA-USD,0.2,0.2,0.4,0.2,53,20,33,0.37735849056603776,1.1933407627016122,729.0984779439641,0.07290984779439641,0.08388658859242006,0.14674508195501537,
ADA-USD,0.2,0.3,0.2,0.3,170,62,108,0.36470588235294116,1.0869761565190161,1135.1733348161233,0.11351733348161233,0.07713240618590717,0.20780825605888267,
ADA-USD,0.2,0.5,0.3,0.0,134,50,84,0.373134328358209,1.2046228095292637,2246.108854878983,0.22461088548789832,0.14298659963194557,0.13425729151787277,
ADA-USD,0.2,0.6,0.2,0.0,76,37,39,0.4868421052631579,2.0202574404499596,5007.527584564352,0.5007527584564352,0.3298255998113412,0.04762947676765116,
ADA-USD,0.2,0.7,0.0,0.1,79,38,41,0.4810126582278481,1.972884979074643,5046.1392068701425,0.5046139206870143,0.3265191111053436,0.04137286077918888,
ADA-USD,0.2,0.7,0.1,0.0,79,38,41,0.4810126582278481,1.9674248083969152,5050.38381467004,0.505038381467004,0.32677642872567464,0.04762947676765116,
ADA-USD,0.2,0.3,0.3,0.2,141,51,90,0.3617021276595745,1.147932402270425,1651.6857455626941,0.1651685745562694,0.1101149536152136,0.13087863413454326,
ADA-USD,0.2,0.8,0.0,0.0,79,38,41,0.4810126582278481,1.9582342869469023,5091.680033865241,0.5091680033865241,0.3293110539506143,0.0956399318866952,
ADA-USD,0.2,0.2,0.5,0.1,47,16,31,0.3404255319148936,1.1877836016124605,616.8564409647352,0.061685644096473514,0.07384345234210413,0.11604808719101152,
ADA-USD,0.2,0.2,0.6,0.0,51,17,34,0.3333333333333333,1.1463532855494918,528.5045514300509,0.05285045514300509,0.06255313957278276,0.1258898821811452,
ADA-USD,0.2,0.3,0.5,0.0,60,19,41,0.31666666666666665,1.0319304627493904,134.78578109501177,0.013478578109501177,0.020807943101229406,0.12285574000108862,
ADA-USD,0.3,0.0,0.0,0.7,159,68,91,0.4276729559748428,1.4467003424192315,5207.61804325754,0.520761804325754,0.26275543763680853,0.09556301225727293,
ADA-USD,0.3,0.0,0.1,0.6,178,66,112,0.3707865168539326,1.0719567384399993,1040.7752449609216,0.10407752449609216,0.07101656734236769,0.2270244407035464,
ADA-USD,0.3,0.1,0.0,0.6,197,69,128,0.350253807106599,0.992342462794776,-118.3425089624543,-0.01183425089624543,0.005997207359874472,0.24644165889088546,
ADA-USD,0.3,0.1,0.1,0.5,164,60,104,0.36585365853658536,1.0571840339769,779.0097889861154,0.07790097889861154,0.0582474550426661,0.21433175954241984,
ADA-USD,0.3,0.0,0.2,0.5,159,59,100,0.3710691823899371,1.1080285655890976,1356.3487952884389,0.13563487952884387,0.09107949794229932,0.1818625934958993,
ADA-USD,0.3,0.2,0.0,0.5,184,64,120,0.34782608695652173,0.9949321905842781,-75.63710554351928,-0.0075637105543519285,0.007918312557367264,0.23788130342590524,
ADA-USD,0.3,0.0,0.3,0.4,117,45,72,0.38461538461538464,1.195239780712251,1646.3805591497403,0.16463805591497402,0.12064971241730034,0.1275978078554019,
ADA-USD,0.3,0.1,0.2,0.4,146,56,90,0.3835616438356164,1.1715280423637773,1912.562848916028,0.19125628489160282,0.12435354362818793,0.17062284563910124,
ADA-USD,0.3,0.0,0.6,0.1,48,13,35,0.2708333333333333,0.8686729943125803,-459.1020776706446,-0.045910207767064455,-0.05026129362396643,0.14769164282324942,
ADA-USD,0.3,0.2,0.1,0.4,155,55,100,0.3548387096774194,1.0663622001859605,833.4214120338274,0.08334214120338275,0.06254929051623088,0.18999902250847506,
ADA-USD,0.3,0.0,0.4,0.3,71,26,45,0.36619718309859156,1.1037890185413344,499.58265133534223,0.04995826513353422,0.05473200133442207,0.15213943336114988,
ADA-USD,0.3,0.1,0.3,0.3,120,45,75,0.375,1.1998091308693322,1801.2958411034779,0.1801295841103478,0.1278057857215395,0.13490210281921766,
ADA-USD,0.3,0.0,0.7,0.0,54,14,40,0.25925925925925924,0.8102009328653366,-745.3522514157667,-0.07453522514157666,-0.08170996429246082,0.14405652251812193,
ADA-USD,0.3,0.1,0.4,0.2,75,27,48,0.36,1.1437849054092202,799.2967065899957,0.07992967065899957,0.0780002998503615,0.1344832421264145,
ADA-USD,0.3,0.0,0.5,0.2,41,15,26,0.36585365853658536,1.1306294921088615,346.4197183484921,0.03464197183484921,0.048744564120917676,0.07175084570652224,
ADA-USD,0.3,0.1,0.5,0.1,55,20,35,0.36363636363636365,1.2995295693347042,1099.3504390636936,0.10993504390636935,0.11515860252606482,0.07187219846270357,
ADA-USD,0.3,0.4,0.0,0.3,84,35,49,0.4166666666666667,1.3823503036356144,2456.63248548099,0.245663248548099,0.18434330121487796,0.11725423285680248,
ADA-USD,0.3,0.3,0.0,0.4,186,68,118,0.3655913978494624,1.1445828591960225,2233.381593711236,0.22333815937112358,0.1269057266087768,0.11800111548982903,
ADA-USD,0.3,0.1,0.6,0.0,61,19,42,0.3114754098360656,1.0810632943311493,348.90514804666236,0.034890514804666234,0.04191939935802279,0.1324831972329802,
ADA-USD,0.3,0.2,0.2,0.3,146,54,92,0.3698630136986301,1.1805143880306117,1996.3531799096909,0.1996353179909691,0.1275612776387534,0.13102553954791757,
ADA-USD,0.3,0.3,0.1,0.3,254,80,174,0.31496062992125984,0.9524234971287648,-1009.801247682326,-0.1009801247682326,-0.038366020200166884,0.3668393991841699,
ADA-USD,0.3,0.5,0.0,0.2,93,38,55,0.40860215053763443,1.3766478285504284,2665.3903466477204,0.266539034664772,0.1884938000381871,0.10565176124508788,
ADA-USD,0.3,0.2,0.3,0.2,124,51,73,0.4112903225806452,1.3958763642990841,3818.8604967984156,0.3818860496798416,0.22786784121529213,0.08062543854283256,
ADA-USD,0.3,0.3,0.2,0.2,214,71,143,0.3317757009345794,1.0282832716477375,531.4234198801169,0.05314234198801168,0.041233302250387384,0.26335843214240884,
ADA-USD,0.3,0.5,0.2,0.0,134,50,84,0.373134328358209,1.2047297023714014,2247.1066077806518,0.22471066077806517,0.14304257794749162,0.1341867550470866,
ADA-USD,0.3,0.6,0.0,0.1,76,37,39,0.4868421052631579,2.0202574404499596,5007.527584564352,0.5007527584564352,0.3298255998113412,0.04762947676765116,
ADA-USD,0.3,0.3,0.3,0.1,209,71,138,0.3397129186602871,1.0570150817506008,1057.1285703944832,0.10571285703944831,0.06722405373746944,0.22657553317393442,
ADA-USD,0.3,0.6,0.1,0.0,76,37,39,0.4868421052631579,2.0202574404499596,5007.527584564352,0.5007527584564352,0.3298255998113412,0.04762947676765116,
ADA-USD,0.3,0.4,0.1,0.2,326,118,208,0.3619631901840491,1.1115413825531075,2968.3602880308717,0.2968360288030872,0.12820296812159673,0.29268592960318923,
ADA-USD,0.3,0.4,0.2,0.1,256,89,167,0.34765625,1.0403023867304335,902.9862730714631,0.0902986273071463,0.05704761904979343,0.23234554796174822,
ADA-USD,0.3,0.5,0.1,0.1,295,101,194,0.3423728813559322,1.0544731939257619,1369.1277472319562,0.13691277472319563,0.07396693520838211,0.20569398615344378,
ADA-USD,0.3,0.4,0.3,0.0,251,88,163,0.350597609561753,1.0603841638619964,1340.9972485123872,0.13409972485123872,0.07634088716949941,0.20974847191517412,
ADA-USD,0.3,0.7,0.0,0.0,79,38,41,0.4810126582278481,1.9674248083969152,5050.38381467004,0.505038381467004,0.32677642872567464,0.04762947676765116,
ADA-USD,0.3,0.3,0.4,0.0,236,85,151,0.3601694915254237,1.119395937222634,2322.1891375703253,0.23221891375703252,0.11935997538902575,0.22919558713018226,
ADA-USD,0.3,0.2,0.4,0.1,104,41,63,0.3942307692307692,1.2976241997342353,2385.1163009340144,0.23851163009340143,0.16920991913873654,0.13504054492653825,
ADA-USD,0.3,0.2,0.5,0.0,56,18,38,0.32142857142857145,1.1106383936296136,440.57206436398883,0.044057206436398884,0.05208202419929676,0.13669031895355785,
ADA-USD,0.4,0.0,0.0,0.6,183,66,117,0.36065573770491804,1.054526757673755,816.4979583396271,0.0816497958339627,0.0583006972117039,0.23587190765533741,
ADA-USD,0.4,0.1,0.1,0.4,136,57,79,0.41911764705882354,1.476867389224619,5177.482606964306,0.5177482606964305,0.27157201495821803,0.07989321149374368,
ADA-USD,0.4,0.1,0.0,0.5,200,71,129,0.355,1.0811881229605544,1428.4841090986192,0.14284841090986192,0.086748222228495,0.21488004359245613,
ADA-USD,0.4,0.1,0.2,0.3,132,55,77,0.4166666666666667,1.4882979851731317,5009.649278929384,0.5009649278929384,0.26775286097017775,0.05439177504701136,
ADA-USD,0.4,0.2,0.0,0.4,308,103,205,0.3344155844155844,0.9818576448338391,-469.3725707280082,-0.046937257072800824,-0.005697588947408027,0.3713430331162249,
ADA-USD,0.4,0.0,0.2,0.4,175,61,114,0.3485714285714286,1.0296919803322397,395.9456277459176,0.03959456277459176,0.035529050975922925,0.194534506533549,
ADA-USD,0.4,0.1,0.4,0.1,139,51,88,0.3669064748201439,1.2382185614907801,2769.9749471015075,0.2769974947101507,0.1675129148326429,0.14796163151821076,
ADA-USD,0.4,0.0,0.1,0.5,176,65,111,0.3693181818181818,1.1173231312959384,1631.1636408813902,0.163116364088139,0.10113665955568596,0.1974715468328829,
ADA-USD,0.4,0.1,0.3,0.2,186,76,110,0.40860215053763443,1.346156131824761,5200.712511623939,0.5200712511623938,0.2442853093442164,0.10467669645459546,
ADA-USD,0.4,0.0,0.3,0.3,159,55,104,0.34591194968553457,1.0705821556228994,865.189924388611,0.08651899243886109,0.06343902316862703,0.17028317593414669,
ADA-USD,0.4,0.2,0.1,0.3,241,83,158,0.34439834024896265,1.045885639535591,966.1457815116137,0.09661457815116137,0.06084609775446501,0.23529211803378425,
ADA-USD,0.4,0.0,0.4,0.2,128,46,82,0.359375,1.1446089932162182,1386.5510263223205,0.13865510263223205,0.1005808275767357,0.14988880364447824,
ADA-USD,0.4,0.1,0.5,0.0,128,43,85,0.3359375,1.1043021915626343,1101.6743625338804,0.11016743625338804,0.08142435792495221,0.18028867117965666,
ADA-USD,0.4,0.2,0.2,0.2,238,81,157,0.3403361344537815,1.033362884294576,668.7849538663831,0.06687849538663831,0.04724220419054711,0.2013982082418376,
ADA-USD,0.4,0.3,0.0,0.3,343,121,222,0.35276967930029157,1.0881724251654914,2508.5677970195247,0.25085677970195247,0.11124684358692676,0.2552741352215517,
ADA-USD,0.4,0.0,0.5,0.1,62,17,45,0.27419354838709675,0.8776186503530823,-539.3406943899809,-0.05393406943899808,-0.05213563408280274,0.14529279101119888,
ADA-USD,0.4,0.2,0.3,0.1,220,74,146,0.33636363636363636,1.0315908148807391,586.8220995709216,0.05868220995709216,0.04389193427510431,0.22095449242824816,
ADA-USD,0.4,0.0,0.6,0.0,60,16,44,0.26666666666666666,0.8579395109890671,-614.7047548185074,-0.061470475481850737,-0.06101253362382863,0.14211462274421494,
ADA-USD,0.4,0.6,0.0,0.0,76,37,39,0.4868421052631579,2.0202574404499596,5007.527584564352,0.5007527584564352,0.3298255998113412,0.04762947676765116,
ADA-USD,0.4,0.3,0.1,0.2,251,91,160,0.36254980079681276,1.1095935875546217,2426.521322504661,0.24265213225046608,0.1210027711078761,0.16725638023793998,
ADA-USD,0.4,0.5,0.0,0.1,297,101,196,0.3400673400673401,1.048340314768774,1208.4114005783322,0.12084114005783322,0.06753595414149835,0.20879572950422853,
ADA-USD,0.4,0.5,0.1,0.0,136,49,87,0.3602941176470588,1.1541383380166803,1732.756141451071,0.17327561414510712,0.11493551293026795,0.1802205408201658,
ADA-USD,0.4,0.2,0.4,0.0,254,90,164,0.3543307086614173,1.0923986752028811,1916.5484813472376,0.19165484813472375,0.10044459803947944,0.23018454062312846,
ADA-USD,0.4,0.4,0.0,0.2,352,128,224,0.36363636363636365,1.1238301473801098,3593.4892697712075,0.35934892697712073,0.1441975948627982,0.24796056526498636,
ADA-USD,0.4,0.4,0.1,0.1,264,91,173,0.3446969696969697,1.031082309281606,714.5737547616463,0.07145737547616464,0.04841925408175218,0.2539998571301535,
ADA-USD,0.4,0.3,0.2,0.1,300,111,189,0.37,1.14762097450251,3681.0604468243346,0.36810604468243346,0.15587062416008954,0.22603602381324564,
ADA-USD,0.4,0.4,0.2,0.0,260,90,170,0.34615384615384615,1.0519127103022323,1178.9189429102225,0.11789189429102226,0.06876010458497168,0.20974847191517454,
ADA-USD,0.4,0.3,0.3,0.0,299,111,188,0.3712374581939799,1.1498930814541743,3752.5080206909824,0.3752508020690982,0.1582228246215726,0.21758155104838606,
ADA-USD,0.5,0.0,0.0,0.5,238,84,154,0.35294117647058826,1.0856242843590656,1738.0952491828375,0.17380952491828375,0.09501629143972051,0.17257584664743933,
ADA-USD,0.5,0.0,0.1,0.4,232,83,149,0.3577586206896552,1.0930568371355125,1829.780406360902,0.1829780406360902,0.09986178289277331,0.15394897707409655,
ADA-USD,0.5,0.0,0.2,0.3,227,82,145,0.36123348017621143,1.1055282448028698,2053.475068441081,0.2053475068441081,0.11012057424084847,0.1511926515528598,
ADA-USD,0.5,0.2,0.0,0.3,130,49,81,0.3769230769230769,1.1722456614161079,1794.1621565476853,0.17941621565476853,0.12207438889037649,0.15358425435896822,
ADA-USD,0.5,0.0,0.3,0.2,222,77,145,0.34684684684684686,1.0834907695742815,1493.4783967710136,0.14934783967710136,0.08651811846096026,0.1274265764247278,
ADA-USD,0.5,0.0,0.4,0.1,205,72,133,0.35121951219512193,1.114651005188055,1924.0499583764595,0.19240499583764595,0.10844954513093188,0.12607759153852605,
ADA-USD,0.5,0.2,0.1,0.2,132,48,84,0.36363636363636365,1.123429209202176,1298.6995983617635,0.12986995983617636,0.09288244537608539,0.15358425435896836,
ADA-USD,0.5,0.1,0.0,0.4,275,96,179,0.3490909090909091,1.065303771540812,1560.8747246321946,0.15608747246321947,0.08347989152910389,0.1730941463428194,
ADA-USD,0.5,0.1,0.1,0.3,270,95,175,0.35185185185185186,1.0764167323073688,1808.277420002798,0.1808277420002798,0.09387279223405205,0.1637375071934791,
ADA-USD,0.5,0.1,0.3,0.1,233,83,150,0.3562231759656652,1.1256791134719388,2485.3632039852782,0.24853632039852783,0.12614022233493846,0.1256494143036904,
ADA-USD,0.5,0.1,0.2,0.2,269,94,175,0.34944237918215615,1.0733006760995414,1700.3200306579165,0.17003200306579164,0.08959284609519183,0.15432997126526748,
ADA-USD,0.5,0.0,0.5,0.0,193,69,124,0.35751295336787564,1.1395597328290656,2212.8573645365213,0.22128573645365213,0.12408965280745496,0.1276398725928591,
ADA-USD,0.5,0.2,0.3,0.0,222,86,136,0.38738738738738737,1.2903182785493763,5215.032490741032,0.5215032490741032,0.2263702919066257,0.11703593874876982,
ADA-USD,0.5,0.2,0.2,0.1,230,88,142,0.3826086956521739,1.2699590219766095,5027.302011661201,0.5027302011661201,0.21700888754563089,0.14473109350647517,
ADA-USD,0.5,0.3,0.0,0.2,133,50,83,0.37593984962406013,1.157919139523347,1694.1618209195003,0.16941618209195003,0.11531993417343843,0.1639912802589476,
ADA-USD,0.5,0.1,0.4,0.0,251,91,160,0.36254980079681276,1.13955591097996,2988.635623657088,0.2988635623657088,0.14188418667914446,0.10383454022586132,
ADA-USD,0.5,0.3,0.1,0.1,132,50,82,0.3787878787878788,1.1741311844065214,1876.048022847117,0.18760480228471169,0.12563487450320363,0.16448657640294576,
ADA-USD,0.6,0.0,0.4,0.0,15,4,11,0.26666666666666666,0.5826540566433487,-473.6290007722346,-0.047362900077223456,-0.11380211266234784,0.09684026838379564,
ADA-USD,0.5,0.5,0.0,0.0,156,58,98,0.3717948717948718,1.169369131416888,2122.529969466661,0.2122529969466661,0.1295597269610844,0.14398469402571054,
ADA-USD,0.5,0.3,0.2,0.0,202,81,121,0.400990099009901,1.3147719231326946,5275.100885490547,0.5275100885490547,0.23686013856907126,0.14653194186288962,
ADA-USD,0.5,0.4,0.0,0.1,235,91,144,0.3872340425531915,1.2649415025815645,5104.395881068802,0.5104395881068802,0.21744307457636755,0.17335696560502128,
ADA-USD,0.5,0.4,0.1,0.0,203,81,122,0.39901477832512317,1.3039555265831442,5100.9679351345,0.51009679351345,0.23057815694640804,0.1559158653759478,
ADA-USD,0.6,0.2,0.0,0.2,15,4,11,0.26666666666666666,0.8523851460612626,-172.54693793123988,-0.017254693793123988,-0.03179200029881896,0.09691305107370156,
ADA-USD,0.6,0.2,0.1,0.1,15,4,11,0.26666666666666666,0.8523851460612626,-172.54693793123988,-0.017254693793123988,-0.03179200029881896,0.09691305107370156,
ADA-USD,0.6,0.0,0.0,0.4,200,79,121,0.395,1.3236152542226431,5081.0193604055585,0.5081019360405559,0.23217227648244373,0.10747602061476808,
ADA-USD,0.6,0.0,0.1,0.3,195,77,118,0.39487179487179486,1.3251076472089354,5044.523240352277,0.5044523240352277,0.23247678136151773,0.10870211137352552,
ADA-USD,0.6,0.1,0.0,0.3,172,71,101,0.4127906976744186,1.3968571701097132,5141.011004906086,0.5141011004906086,0.24930322863517854,0.11535728141093168,
ADA-USD,0.6,0.0,0.2,0.2,193,77,116,0.39896373056994816,1.3356322828739178,5188.508600320609,0.5188508600320609,0.23906500851186122,0.10870211137352499,
ADA-USD,0.6,0.0,0.3,0.1,193,77,116,0.39896373056994816,1.335624351392061,5188.400318314509,0.5188400318314509,0.2390608404127302,0.10870846561974876,
ADA-USD,0.6,0.2,0.2,0.0,15,4,11,0.26666666666666666,0.8523851460612626,-172.54693793123988,-0.017254693793123988,-0.03179200029881896,0.09691305107370156,
ADA-USD,0.6,0.1,0.1,0.2,168,70,98,0.4166666666666667,1.4091017136262887,5103.064058756707,0.5103064058756707,0.25143880153877524,0.10544611324229877,
ADA-USD,0.6,0.3,0.0,0.1,15,4,11,0.26666666666666666,0.8523851460612626,-172.54693793123988,-0.017254693793123988,-0.03179200029881896,0.09691305107370156,
ADA-USD,0.6,0.1,0.2,0.1,168,70,98,0.4166666666666667,1.4090119088268955,5101.9538390264515,0.5101953839026452,0.2513921527605206,0.10549958559213492,
ADA-USD,0.6,0.1,0.3,0.0,164,69,95,0.42073170731707316,1.4277538709745143,5211.486774250174,0.5211486774250174,0.25810498037077784,0.09553333044475915,
ADA-USD,0.6,0.3,0.1,0.0,15,4,11,0.26666666666666666,0.8523851460612626,-172.54693793123988,-0.017254693793123988,-0.03179200029881896,0.09691305107370156,
ADA-USD,0.6,0.4,0.0,0.0,15,4,11,0.26666666666666666,0.8523851460612626,-172.54693793123988,-0.017254693793123988,-0.03179200029881896,0.09691305107370156,
ADA-USD,0.7,0.1,0.0,0.2,15,4,11,0.26666666666666666,0.8550421929786167,-168.9145780311901,-0.01689145780311901,-0.031083267824516793,0.0965792578926179,
ADA-USD,0.7,0.2,0.0,0.1,15,4,11,0.26666666666666666,0.8546964895520247,-169.38589956949363,-0.016938589956949364,-0.03117504395093008,0.09662256965684628,
ADA-USD,0.7,0.2,0.1,0.0,15,4,11,0.26666666666666666,0.8546964895520247,-169.38589956949363,-0.016938589956949364,-0.03117504395093008,0.09662256965684628,
ADA-USD,0.7,0.3,0.0,0.0,15,4,11,0.26666666666666666,0.8546964895520247,-169.38589956949363,-0.016938589956949364,-0.03117504395093008,0.09662256965684628,
ADA-USD,0.7,0.0,0.0,0.3,210,83,127,0.3952380952380952,1.3148483197084184,5021.415600400793,0.5021415600400793,0.22641790200868128,0.12996645888433098,
ADA-USD,0.7,0.0,0.1,0.2,212,84,128,0.39622641509433965,1.3137313649440219,5106.517986789086,0.5106517986789085,0.22773186987977,0.12054422005476023,
ADA-USD,0.7,0.0,0.3,0.0,181,74,107,0.4088397790055249,1.3742774775223146,5087.991533441014,0.5087991533441014,0.24271639349675023,0.12054422005476088,
ADA-USD,0.7,0.0,0.2,0.1,181,74,107,0.4088397790055249,1.3742561156295388,5087.6795248852195,0.5087679524885219,0.24270382713158706,0.12054422005476084,
ADA-USD,0.8,0.1,0.0,0.1,15,4,11,0.26666666666666666,0.8540713824484936,-170.23912032619955,-0.017023912032619954,-0.03134158796043364,0.09670097578354743,
ADA-USD,0.8,0.1,0.1,0.0,15,4,11,0.26666666666666666,0.8551000747125348,-168.83570108093227,-0.016883570108093226,-0.03106784262819439,0.09657200955025502,
ADA-USD,0.7,0.1,0.1,0.1,206,82,124,0.39805825242718446,1.3212252167364322,5107.947048273276,0.5107947048273276,0.23079248483627718,0.12465636374306006,
ADA-USD,0.7,0.1,0.2,0.0,206,82,124,0.39805825242718446,1.3214524950735125,5111.505753330159,0.5111505753330159,0.23088362539634247,0.12472660907393202,
ADA-USD,0.8,0.0,0.2,0.0,181,74,107,0.4088397790055249,1.3742774775223146,5087.991533441014,0.5087991533441014,0.24271639349675023,0.12054422005476088,
ADA-USD,0.8,0.0,0.0,0.2,209,83,126,0.39712918660287083,1.3253193875394051,5184.442363415641,0.5184442363415641,0.2322716233745516,0.1205442200547603,
ADA-USD,0.8,0.0,0.1,0.1,214,85,129,0.397196261682243,1.323413137069073,5298.416262093033,0.5298416262093033,0.23298011896636064,0.12054422005475982,
ADA-USD,0.8,0.2,0.0,0.0,15,4,11,0.26666666666666666,0.8546964895520247,-169.38589956949363,-0.016938589956949364,-0.03117504395093008,0.09662256965684628,
ADA-USD,0.9,0.0,0.0,0.1,15,4,11,0.26666666666666666,0.8558612490938017,-167.79942154093078,-0.016779942154093078,-0.030866197723376704,0.09647678136426381,
ADA-USD,0.9,0.0,0.1,0.0,15,4,11,0.26666666666666666,0.8558470401754013,-167.81874899154536,-0.016781874899154538,-0.030869969909050488,0.09647855744686586,
ADA-USD,0.9,0.1,0.0,0.0,15,4,11,0.26666666666666666,0.8544737117069495,-169.68983017892424,-0.016968983017892424,-0.03123492551886401,0.0966504991483455,
ADA-USD,1.0,0.0,0.0,0.0,15,4,11,0.26666666666666666,0.8549592854400289,-169.02757690384897,-0.016902757690384896,-0.031105898774780247,0.09658964184525519,
DOT-USD,0.0,0.0,0.0,1.0,14,2,12,0.14285714285714285,0.1752241823984997,-1060.684220614854,-0.1060684220614854,-0.2988456369366249,0.1060684220614854,
DOT-USD,0.0,0.0,0.2,0.8,14,2,12,0.14285714285714285,0.17296659200460798,-1055.0870441118332,-0.10550870441118332,-0.299183461452888,0.10550870441118332,
DOT-USD,0.0,0.0,0.3,0.7,11,1,10,0.09090909090909091,0.018328752673973374,-1054.490133517571,-0.10544901335175709,-0.3764795727858769,0.10544901335175709,
DOT-USD,0.0,0.1,0.0,0.9,14,2,12,0.14285714285714285,0.1752241823984997,-1060.684220614854,-0.1060684220614854,-0.2988456369366249,0.1060684220614854,
DOT-USD,0.0,0.0,0.1,0.9,103,31,72,0.30097087378640774,0.8629874730589608,-1071.108136273031,-0.10711081362730311,-0.07864912717869281,0.18548484485650202,
DOT-USD,0.0,0.1,0.1,0.8,11,1,10,0.09090909090909091,0.022510186885918007,-1048.1996416231395,-0.10481996416231396,-0.3746255325885095,0.10481996416231396,
DOT-USD,0.0,0.1,0.2,0.7,11,1,10,0.09090909090909091,0.018102011880400976,-1055.9692926916086,-0.10559692926916087,-0.3765803578685248,0.10559692926916087,
DOT-USD,0.0,0.1,0.3,0.6,43,11,32,0.2558139534883721,0.685250017796597,-1044.6268126419036,-0.10446268126419037,-0.133058619095072,0.12723316162238896,
DOT-USD,0.0,0.2,0.0,0.8,11,1,10,0.09090909090909091,0.0667413867090131,-1009.2905277739792,-0.10092905277739792,-0.3507960290406898,0.10092905277739792,
DOT-USD,0.0,0.2,0.1,0.7,11,1,10,0.09090909090909091,0.022510624401728713,-1048.180984302715,-0.1048180984302715,-0.3746253963549165,0.1048180984302715,
DOT-USD,0.0,0.2,0.2,0.6,73,21,52,0.2876712328767123,0.8174118907463167,-1029.5014841444827,-0.10295014841444827,-0.0942531836099185,0.2005463371626518,
DOT-USD,0.0,0.0,0.4,0.6,120,38,82,0.31666666666666665,0.9689987292381573,-272.79660671436613,-0.027279660671436612,-0.009214356440634367,0.16880403223560067,
DOT-USD,0.0,0.0,0.5,0.5,17,5,12,0.29411764705882354,0.9224720351319927,-92.38847006552714,-0.009238847006552715,-0.014678654149628713,0.03159093236161098,
DOT-USD,0.0,0.0,0.6,0.4,16,3,13,0.1875,0.4993891651360688,-629.3110730476765,-0.06293110730476764,-0.14564695171497896,0.06293110730476764,
DOT-USD,0.0,0.1,0.4,0.5,82,27,55,0.32926829268292684,0.9976954408253692,-13.298371958429925,-0.0013298371958429926,0.007335617950745828,0.11455115666464202,
DOT-USD,0.0,0.0,0.7,0.3,3,0,3,0.0,0.0,-248.2688913355687,-0.024826889133556868,-0.19856986505148438,0.024826889133556868,
DOT-USD,0.0,0.0,0.8,0.2,3,0,3,0.0,0.0,-246.44199159665732,-0.02464419915966573,-0.19872565062258093,0.02464419915966573,
DOT-USD,0.0,0.0,1.0,0.0,3,0,3,0.0,0.0,-246.20820648196786,-0.024620820648196786,-0.19874900978703408,0.024620820648196786,
