position_id,symbol,direction,regime,score,entry_price,exit_price,exit_reason,pnl,indicators_dir,indicators_conf,harmonic_dir,harmonic_conf,harmonic_pattern,sr_dir,sr_conf,elliott_dir,elliott_conf
e6c06e26,ATOM-USD,SELL,CHOP,0.6683103893161595,4.442508220672607,4.4937436456311035,stop_loss,-102.09456348512492,SELL,0.69,,,,SELL,0.81,SELL,0.9
1fbaee25,ATOM-USD,BUY,CHOP,0.6552560396468547,4.530273914337158,4.4899984052264195,stop_loss,-89.85751178755501,BUY,0.9,,,,BUY,0.98,SELL,0.9
e7310741,ATOM-USD,BUY,CHOP,0.7741211830606689,4.482985019683838,4.447817455679066,stop_loss,-78.5840731455504,BUY,0.69,BUY,0.76,Gartley,BUY,0.84,SELL,0.9
3bcfc742,ATOM-USD,SELL,CHOP,0.7115549089394281,4.437812805175781,4.433374992370606,stop_loss,44.267252637448706,SELL,0.9,BUY,0.57,Gartley,SELL,0.86,SELL,0.79
969f757b,ATOM-USD,SELL,BEAR,0.6549671623177737,4.395515441894531,4.433021333476299,stop_loss,-85.18417263965716,SELL,0.9,BUY,0.52,Gartley,SELL,0.8,SELL,0.79
7574fd72,ATOM-USD,BUY,CHOP,1.0004395129400243,4.472955703735352,4.509121800234051,stop_loss,98.7333557579367,BUY,0.9,BUY,0.77,Gartley,BUY,0.96,BUY,0.86
6980021c,ATOM-USD,BUY,CHOP,0.7528017400345509,4.423861980438232,4.377376187245185,stop_loss,-99.96736635850075,BUY,0.48,BUY,0.56,Gartley,BUY,0.78,BUY,0.68
1af32176,ATOM-USD,BUY,CHOP,0.67551012481356,4.401893138885498,4.372421810612824,stop_loss,-66.26033998952187,SELL,0.9,BUY,0.53,Gartley,BUY,0.8,BUY,0.68
b9e1224e,ATOM-USD,BUY,CHOP,0.8317879798567049,4.422118663787842,4.5173380907824665,take_profit,119.94960993821982,BUY,0.6,BUY,0.69,Gartley,BUY,0.77,BUY,0.86
38e6f2e7,ATOM-USD,BUY,CHOP,0.7381016760021512,4.529020309448242,4.499938257528091,stop_loss,-63.894558227002236,BUY,0.9,,,,BUY,0.9,BUY,0.86
27304351,ATOM-USD,BUY,CHOP,0.8344811482615762,4.488575458526611,4.518554794538378,stop_loss,83.51733159195267,BUY,0.9,BUY,0.75,Gartley,BUY,0.89,SELL,0.9
719dada7,ATOM-USD,SELL,CHOP,0.7039867092432675,4.604787349700928,4.646325720961641,stop_loss,-89.93703891618262,BUY,0.9,SELL,0.54,Gartley,SELL,0.84,SELL,0.72
7f792983,ATOM-USD,SELL,CHOP,0.6562760223374852,4.691789150238037,4.687097361087799,stop_loss,49.446098361269726,BUY,0.9,SELL,0.53,Gartley,SELL,0.75,SELL,0.72
41d85724,ATOM-USD,SELL,CHOP,0.6782214529797568,4.692483425140381,4.666057143052631,stop_loss,103.35721184667233,BUY,0.9,SELL,0.53,Gartley,SELL,0.79,SELL,0.72
43616379,ATOM-USD,SELL,CHOP,0.7605016286695202,4.652278423309326,4.686825628229845,stop_loss,-74.50334322382706,SELL,0.48,SELL,0.58,Gartley,SELL,0.77,SELL,0.72
40fa687d,ATOM-USD,SELL,CHOP,0.6826446385054236,4.6949310302734375,4.725438690554994,stop_loss,-64.70996738277682,BUY,0.9,SELL,0.53,Gartley,SELL,0.8,SELL,0.72
241009dd,ATOM-USD,SELL,CHOP,0.6903550720922909,4.6989006996154785,4.65782138131552,stop_loss,89.56144521028128,BUY,0.9,SELL,0.52,Gartley,SELL,0.82,SELL,0.72
93b60d74,ATOM-USD,SELL,CHOP,0.6831998763730209,4.692236423492432,4.687544187068939,stop_loss,54.42718139300698,SELL,0.72,,,,SELL,0.88,SELL,0.72
ded17ea8,ATOM-USD,SELL,CHOP,0.7009600219865393,4.657626152038574,4.652968525886536,stop_loss,55.06026911470638,SELL,0.9,,,,SELL,0.81,SELL,0.9
18012040,ATOM-USD,SELL,CHOP,0.66910032730514,4.636220455169678,4.499261649552291,take_profit,168.95244885208018,SELL,0.9,,,,SELL,0.75,SELL,0.9
f1078aaf,ATOM-USD,SELL,BEAR,0.687794610760248,4.488435745239258,4.4839473094940185,stop_loss,55.512347845349865,SELL,0.9,BUY,0.61,Gartley,SELL,0.84,SELL,0.9
b450456b,ATOM-USD,SELL,BEAR,0.6954203247756876,4.467275142669678,4.504438691174601,stop_loss,-85.8298477199051,SELL,0.69,BUY,0.59,Gartley,SELL,0.99,SELL,0.9
68a27296,ATOM-USD,BUY,BEAR,0.746752885885789,4.537912845611572,4.496836129829921,stop_loss,-92.61373419509049,BUY,0.72,BUY,0.57,Gartley,BUY,0.88,BUY,0.72
a29fe165,ATOM-USD,BUY,BEAR,0.7650929128748954,4.538451194763184,4.502738502850641,stop_loss,-79.78140158140265,BUY,0.72,BUY,0.57,Gartley,BUY,0.93,BUY,0.72
f747cda2,ATOM-USD,BUY,CHOP,0.755914801345671,4.48879337310791,4.493282166481017,stop_loss,41.71253250084468,SELL,0.6,BUY,0.61,Gartley,BUY,0.89,BUY,0.72
9e92e9fa,ATOM-USD,BUY,CHOP,0.8627038311909067,4.538701057434082,4.5777732523440315,stop_loss,124.85717277826363,BUY,0.72,BUY,0.57,Gartley,BUY,0.9,BUY,0.72
33b3e28b,ATOM-USD,BUY,CHOP,0.683974916900117,4.570484161376953,4.668208487846614,stop_loss,155.85777306209894,BUY,0.72,,,,BUY,0.89,BUY,0.72
ae1b81fe,ATOM-USD,BUY,CHOP,0.6772932415350426,4.669000625610352,4.673669626235961,stop_loss,49.69513515225131,BUY,0.9,,,,BUY,0.77,BUY,0.9
adf261bd,ATOM-USD,BUY,CHOP,0.7041603089721498,4.63041877746582,4.635049196243286,stop_loss,56.51331186829589,BUY,0.69,,,,BUY,0.88,BUY,0.9
6dc308f2,ATOM-USD,BUY,BEAR,0.7156361810973115,4.476992607116699,4.481469599723815,stop_loss,40.33090883737207,BUY,0.48,BUY,0.6,Gartley,BUY,0.93,BUY,0.72
e9f3e155,ATOM-USD,BUY,BEAR,0.7263640780172189,4.4672160148620605,4.434783409548334,stop_loss,-76.43466027454596,BUY,0.48,BUY,0.59,Gartley,BUY,0.96,BUY,0.72
2a2d8e8e,ATOM-USD,BUY,CHOP,0.6644382875389315,4.199613571166992,4.159435890132581,stop_loss,-99.9899734270197,BUY,0.9,,,,BUY,0.74,BUY,0.9
52379d38,ATOM-USD,BUY,CHOP,0.6554249753370212,2.5422139167785645,2.567761451982223,stop_loss,134.65351353291118,BUY,0.9,,,,BUY,0.73,BUY,0.89
d3fd05a7,ATOM-USD,SELL,CHOP,0.676450674821685,2.531294822692871,2.5287635278701783,stop_loss,56.36318466999181,SELL,0.9,,,,SELL,0.77,SELL,0.89
22bf36c2,ATOM-USD,SELL,CHOP,0.7057072320703387,1.9748246669769287,2.0161624105365146,stop_loss,-105.4258188110984,SELL,0.6,,,,SELL,0.91,SELL,0.9
d2727caf,ATOM-USD,SELL,CHOP,0.7493575425972072,1.970299482345581,2.0091058892088887,stop_loss,-104.3715606229875,SELL,0.9,,,,SELL,0.9,SELL,0.9
2f00e99c,ATOM-USD,SELL,CHOP,0.6508782673939344,1.945305585861206,1.9854985800299965,stop_loss,-103.32784501675741,SELL,0.6,,,,SELL,0.81,SELL,0.9
1c00b9f7,ATOM-USD,SELL,CHOP,0.7166489531458573,1.9803082942962646,2.0219336513755666,stop_loss,-102.29456656658967,SELL,0.6,,,,SELL,0.93,SELL,0.9
a4c41c74,ATOM-USD,SELL,CHOP,0.6910684518788336,1.9721615314483643,1.970189369916916,stop_loss,54.30974532813332,SELL,0.6,,,,SELL,0.88,SELL,0.9
ee82e7f0,ATOM-USD,SELL,CHOP,0.7329311210786041,1.9565439224243164,1.9545873785018921,stop_loss,54.671366804538856,SELL,0.69,,,,SELL,0.94,SELL,0.9
2817c235,ATOM-USD,SELL,CHOP,0.7596139282713216,1.9632326364517212,1.9612694038152694,stop_loss,54.936655496010296,SELL,0.69,,,,SELL,0.99,SELL,0.9
1bd143cc,ATOM-USD,BUY,CHOP,0.660934042645829,1.9652888774871826,1.9672541663646697,stop_loss,55.4027699084427,BUY,0.9,,,,BUY,0.99,SELL,0.9
f706895a,ATOM-USD,BUY,CHOP,0.6533983864217537,1.967190146446228,1.9426619843835342,stop_loss,-103.46482627629508,BUY,0.9,,,,BUY,0.98,SELL,0.9
cde083aa,ATOM-USD,SELL,CHOP,0.6948447029809768,1.938629388809204,1.9652583080872776,stop_loss,-102.43017801353199,SELL,0.9,,,,SELL,0.8,SELL,0.9
8e620437,ATOM-USD,SELL,CHOP,0.7375219533810315,1.9611276388168335,1.9866904464580777,stop_loss,-101.4058762333967,SELL,0.6,,,,SELL,0.97,SELL,0.9
1f8ee9a1,ATOM-USD,SELL,BEAR,0.67001452093972,1.9383533000946045,1.9763759659236437,stop_loss,-100.39181747106278,SELL,0.9,,,,SELL,0.8,SELL,0.9
1d8a0eea,ATOM-USD,SELL,BEAR,0.7081489460802032,1.9505856037139893,1.8378014491232764,take_profit,168.95942880379909,SELL,0.9,,,,SELL,0.89,SELL,0.9
06025954,ATOM-USD,BUY,BULL,0.7281277361989267,1.9720338582992554,1.9740058921575545,stop_loss,52.71080808091975,BUY,0.9,,,,BUY,0.94,BUY,0.9
f10d6041,ATOM-USD,BUY,BULL,0.7147532347818795,1.9764564037322998,1.9561165592762242,stop_loss,-101.60460166520005,BUY,0.9,,,,BUY,0.91,BUY,0.9
71468b8c,ATOM-USD,BUY,BULL,0.7355649313527745,1.9695831537246704,1.9840409980353741,stop_loss,93.427814587,BUY,0.9,,,,BUY,0.96,BUY,0.9
c9f052d1,ATOM-USD,BUY,BULL,0.6896261149725174,1.9848190546035767,1.9977275720087444,stop_loss,102.10995164467434,BUY,0.9,,,,BUY,0.85,BUY,0.9
00161c9f,ATOM-USD,BUY,BULL,0.7425824039973649,1.9672763347625732,1.9440479852208,stop_loss,-102.54393331086428,BUY,0.9,,,,BUY,0.98,BUY,0.9
8c76f0fd,ATOM-USD,BUY,BULL,0.7106003217916266,1.839475393295288,1.8198500160585231,stop_loss,-101.51849397775612,BUY,0.9,,,,BUY,0.9,BUY,0.9
674bbaf8,ATOM-USD,BUY,BULL,0.6553934221261095,1.8238303661346436,1.825654196500778,stop_loss,53.818224379311204,BUY,0.69,,,,BUY,0.89,BUY,0.9
412b1397,ATOM-USD,SELL,CHOP,0.6900278005756314,1.7869999408721924,1.8108690758752666,stop_loss,-101.04149128177114,SELL,0.6,,,,SELL,0.88,SELL,0.9
6a27ff74,ATOM-USD,SELL,CHOP,0.7316258515872758,1.7979999780654907,1.7962019780874252,stop_loss,54.19221712651772,SELL,0.72,,,,SELL,0.98,SELL,0.72
b1de1d0a,ATOM-USD,SELL,CHOP,0.7094512852161056,1.7879999876022339,1.7862119876146316,stop_loss,53.44437047611538,SELL,0.69,,,,SELL,0.89,SELL,0.9
1a12b3c4,ATOM-USD,SELL,CHOP,0.7182280025730956,1.7899999618530273,1.8093708240803026,stop_loss,-101.10744224498018,SELL,0.69,,,,SELL,0.91,SELL,0.9
1cfc006e,ATOM-USD,BUY,CHOP,0.6539114561930728,1.8029999732971191,1.7819847332811938,stop_loss,-100.09636782252987,BUY,0.9,,,,BUY,0.98,SELL,0.72
e0fca9fa,ATOM-USD,BUY,CHOP,0.6582340680972875,1.8020000457763672,1.8038020458221433,stop_loss,53.674828167903314,BUY,0.9,,,,BUY,0.99,SELL,0.72
195dae30,ATOM-USD,SELL,CHOP,0.667105801794383,1.9620000123977661,1.9836970835329708,stop_loss,-99.63215242598335,SELL,0.72,,,,SELL,0.85,SELL,0.72
1c6ad25e,ATOM-USD,SELL,CHOP,0.6981280985710057,1.965000033378601,1.9630350333452224,stop_loss,49.01736017244434,SELL,0.72,,,,SELL,0.91,SELL,0.72
3ea8cd77,ATOM-USD,SELL,CHOP,0.6580739174823732,1.9600000381469727,1.9765696205412633,stop_loss,-83.79981974844983,SELL,0.55,,,,SELL,0.89,SELL,0.72
abcefe37,ATOM-USD,SELL,CHOP,0.6947034153213879,1.9459999799728394,1.8991099909803713,take_profit,134.20400973029854,SELL,0.9,,,,SELL,0.8,SELL,0.9
aa71ffb6,ATOM-USD,SELL,CHOP,0.6631425325507267,1.937999963760376,1.9228002590786577,stop_loss,121.86563798106376,SELL,0.9,,,,SELL,0.74,SELL,0.9
8b08b30c,ATOM-USD,BUY,BULL,0.7361876782184653,1.9709999561309814,1.9462475826828245,stop_loss,-100.84870278307736,BUY,0.9,,,,BUY,0.96,BUY,0.9
663e7f58,ATOM-USD,BUY,CHOP,0.681459823906768,1.9730000495910645,2.009827025140392,stop_loss,133.09527716077324,BUY,0.48,,,,BUY,0.96,BUY,0.7
55de151f,ATOM-USD,SELL,CHOP,0.6619369343193258,1.9859999418258667,1.9496408564662648,stop_loss,143.49506738901087,SELL,0.9,,,,SELL,1.0,BUY,0.72
bb23c378,ATOM-USD,SELL,CHOP,0.6812325125021776,1.784000039100647,1.7643166011757945,stop_loss,125.71656965825417,SELL,0.6,,,,SELL,0.87,SELL,0.9
51630c8a,ATOM-USD,SELL,CHOP,0.661330429812324,1.9639999866485596,1.9966144132244477,stop_loss,-103.86328489732695,SELL,0.48,,,,SELL,0.92,SELL,0.72
396bf7cb,ATOM-USD,SELL,CHOP,0.7010642807799824,1.9739999771118164,1.9465678531695514,stop_loss,137.01312566716936,SELL,0.48,,,,SELL,0.99,SELL,0.72
bbef58c3,ATOM-USD,SELL,CHOP,0.6603025857243615,1.9609999656677246,1.98532998574469,stop_loss,-104.19478330502565,SELL,0.55,,,,SELL,0.89,SELL,0.72
5c86f71d,ATOM-USD,SELL,CHOP,0.6891863653017359,1.9709999561309814,1.9690289561748504,stop_loss,55.43938290907654,SELL,0.48,,,,SELL,0.97,SELL,0.72
06a18680,ATOM-USD,SELL,CHOP,0.661330429812324,1.9639999866485596,1.990467265888091,stop_loss,-103.70722930106587,SELL,0.48,,,,SELL,0.92,SELL,0.72
8d16c8c2,ATOM-USD,SELL,CHOP,0.6971093036313806,1.9730000495910645,1.9710270495414735,stop_loss,54.90293261081507,SELL,0.48,,,,SELL,0.99,SELL,0.72
74b8945b,ATOM-USD,SELL,BEAR,0.6581353699439226,1.7929999828338623,1.7912069828510284,stop_loss,55.7404997084241,SELL,0.9,,,,SELL,0.77,SELL,0.9
65427d65,ATOM-USD,SELL,BEAR,0.7086894002286503,1.7860000133514404,1.770825043399838,stop_loss,113.69808706733355,SELL,0.9,,,,SELL,0.89,SELL,0.9
f7be1b2f,ATOM-USD,SELL,BEAR,0.6679272833710044,1.7730000019073486,1.7893521511444574,stop_loss,-96.76042796381533,SELL,0.9,,,,SELL,0.79,SELL,0.9
3c4ff921,ATOM-USD,SELL,CHOP,0.7131064899431822,1.784999966621399,1.7268111553001277,take_profit,176.70814546788134,SELL,0.6,,,,SELL,0.93,SELL,0.9
b47b334d,ATOM-USD,SELL,BEAR,0.6589948068909334,1.7669999599456787,1.7400510149239405,stop_loss,140.00787056274643,SELL,0.9,,,,SELL,0.77,SELL,0.9
fa49defe,AAPL,SELL,CHOP,0.6630637369493887,151.75999450683594,151.6082345123291,stop_loss,76.30613807902202,SELL,0.9,,,,SELL,0.74,SELL,0.9
29b965d0,AAPL,SELL,CHOP,0.6793751137160886,146.8699951171875,146.72312512207031,stop_loss,76.53271757139538,SELL,0.9,,,,SELL,0.77,SELL,0.9
1fc84314,AAPL,BUY,BULL,0.6521743647798726,152.5500030517578,145.15263681351294,stop_loss,-152.29258283475636,BUY,0.9,,,,BUY,0.75,BUY,0.9
dc06cacd,AAPL,BUY,BULL,0.6706221264931647,150.58999633789062,161.62172750276736,stop_loss,212.41461762516153,BUY,0.69,,,,BUY,0.93,BUY,0.9
a4ad9931,AAPL,SELL,BEAR,0.6883821702631601,179.66000366210938,170.60386484984002,stop_loss,213.7003861440552,SELL,0.9,,,,SELL,0.84,SELL,0.9
84f9c96a,AAPL,SELL,CHOP,0.6785484985684597,169.3800048828125,176.3006674961323,stop_loss,-156.39991914877297,SELL,0.69,,,,SELL,0.83,SELL,0.9
7f6af0ce,AAPL,BUY,BULL,0.6909040593948823,191.2899932861328,210.46570022888827,take_profit,261.8916646146205,BUY,0.69,,,,BUY,0.98,BUY,0.9
898f2fd3,AAPL,SELL,BEAR,0.6735376830624105,172.4199981689453,191.34160034581822,stop_loss,-157.98229533076096,SELL,0.9,,,,SELL,0.81,SELL,0.9
07745129,AAPL,SELL,BEAR,0.6808458342867727,190.4199981689453,212.80913577368122,stop_loss,-155.61256090079945,SELL,0.9,,,,SELL,0.82,SELL,0.9
