symbol,w_trend,w_elliott,w_volatility,w_volume,trades,wins,losses,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,max_dd_pct,error
BTC-USD,0.3,0.2,0.4,0.1,63,23,40,0.36507936507936506,1.3973349420407932,1888.643659437932,0.1888643659437932,0.21204938574990173,0.07838195063614165,
BTC-USD,0.3,0.4,0.2,0.1,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.3,0.4,0.3,0.0,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.3,0.5,0.0,0.2,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.4,0.1,0.0,0.5,16,4,12,0.25,0.8586207148593001,-196.95937118871734,-0.019695937118871736,-0.04351148945266055,0.10543483928333897,
BTC-USD,0.3,0.6,0.1,0.0,127,49,78,0.3858267716535433,1.5104434288719852,5074.9979712185595,0.507499797121856,0.3518138640009212,0.07838195063614159,
BTC-USD,0.3,0.5,0.1,0.1,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.4,0.0,0.3,0.3,33,10,23,0.30303030303030304,0.8689869794215496,-342.561146785416,-0.034256114678541595,-0.05592072664737765,0.10600874796818051,
BTC-USD,0.3,0.5,0.2,0.0,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.3,0.6,0.0,0.1,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.3,0.7,0.0,0.0,140,52,88,0.37142857142857144,1.376697412768032,4289.522553089242,0.4289522553089242,0.3000791214253935,0.07838195063614138,
BTC-USD,0.4,0.1,0.2,0.3,70,19,51,0.2714285714285714,0.8639527565673425,-778.8375219532754,-0.07788375219532755,-0.08735601045923323,0.13390850903352303,
BTC-USD,0.4,0.1,0.3,0.2,78,21,57,0.2692307692307692,0.8268688163617466,-1087.8170249124887,-0.10878170249124887,-0.12337649389404068,0.18546698833905742,
BTC-USD,0.4,0.2,0.3,0.1,50,15,35,0.3,0.9504659302992835,-197.3782185492455,-0.01973782185492455,-0.018459871681017297,0.10567853592051886,
BTC-USD,0.4,0.0,0.4,0.2,69,28,41,0.4057971014492754,1.5646878227261323,2803.557381335906,0.2803557381335906,0.2856320662965951,0.10883066291824389,
BTC-USD,0.4,0.1,0.1,0.4,78,27,51,0.34615384615384615,1.179284259455886,1026.0085236167815,0.10260085236167815,0.12034522835007662,0.11117703320577141,
BTC-USD,0.4,0.2,0.0,0.4,92,29,63,0.31521739130434784,1.061334186090186,458.80456711674196,0.0458804567116742,0.060203733837292314,0.1083004150763912,
BTC-USD,0.4,0.0,0.5,0.1,83,32,51,0.3855421686746988,1.4445520448926674,2697.334283147138,0.2697334283147138,0.25720841105555325,0.1353511330488862,
BTC-USD,0.4,0.0,0.6,0.0,84,32,52,0.38095238095238093,1.453933768876341,2814.3473168956716,0.2814347316895672,0.26284803623324543,0.14143806662031516,
BTC-USD,0.4,0.0,0.2,0.4,30,12,18,0.4,1.65596016082628,1324.8601333022798,0.13248601333022797,0.2104892702357377,0.08422896817168353,
BTC-USD,0.4,0.2,0.2,0.2,142,49,93,0.34507042253521125,1.259681344481832,2883.886950681539,0.2883886950681539,0.21952027715994932,0.10058955345079304,
BTC-USD,0.4,0.2,0.1,0.3,136,47,89,0.34558823529411764,1.2406948366313995,2626.8891061241375,0.26268891061241373,0.20748087327548906,0.09238084457504867,
BTC-USD,0.4,0.0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
BTC-USD,0.4,0.1,0.5,0.0,111,40,71,0.36036036036036034,1.2775853135872004,2307.229791898997,0.2307229791898997,0.20428621317968576,0.1437571015261621,
BTC-USD,0.4,0.0,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
BTC-USD,0.4,0.1,0.4,0.1,106,39,67,0.36792452830188677,1.3479308311920732,2792.6500736059515,0.2792650073605952,0.2408912917186794,0.1293273794763932,
BTC-USD,0.4,0.2,0.4,0.0,147,53,94,0.36054421768707484,1.347574618758873,4150.006162535556,0.41500061625355555,0.28548334186589486,0.09252803661525279,
BTC-USD,0.4,0.3,0.0,0.3,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.4,0.3,0.1,0.2,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.5,0.0,0.0,0.5,46,13,33,0.2826086956521739,0.8368132885378833,-590.8695551182373,-0.059086955511823726,-0.08460559808187558,0.10813896153106067,
BTC-USD,0.4,0.3,0.3,0.0,151,54,97,0.3576158940397351,1.3094331694882675,3670.738574822464,0.3670738574822464,0.2591928807361972,0.1029129737065637,
BTC-USD,0.4,0.3,0.2,0.1,147,53,94,0.36054421768707484,1.3281420500083305,3859.212632759274,0.3859212632759274,0.272097007664329,0.10291028305006641,
BTC-USD,0.4,0.4,0.0,0.2,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.4,0.4,0.2,0.0,147,53,94,0.36054421768707484,1.3281420500083305,3859.212632759274,0.3859212632759274,0.272097007664329,0.10291028305006641,
BTC-USD,0.4,0.4,0.1,0.1,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.5,0.1,0.0,0.4,52,16,36,0.3076923076923077,0.9903762159722288,-39.684664126722055,-0.003968466412672206,0.005010775845549453,0.10558298440399273,
BTC-USD,0.4,0.5,0.0,0.1,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.5,0.2,0.0,0.3,52,16,36,0.3076923076923077,0.9768856063055376,-95.60830084561712,-0.009560830084561713,-0.003104446603297374,0.10564455160681104,
BTC-USD,0.4,0.5,0.1,0.0,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.4,0.6,0.0,0.0,139,51,88,0.3669064748201439,1.3424379744558856,3889.326100839835,0.3889326100839835,0.2798002316372619,0.09299609038430029,
BTC-USD,0.5,0.0,0.2,0.3,137,48,89,0.35036496350364965,1.2153837162429342,2294.415158657901,0.2294415158657901,0.18761461311583397,0.13505926027969364,
BTC-USD,0.5,0.0,0.3,0.2,147,50,97,0.3401360544217687,1.1532550963977943,1709.8698026349284,0.17098698026349285,0.1450573506624583,0.17643746016332285,
BTC-USD,0.5,0.0,0.1,0.4,127,43,84,0.33858267716535434,1.1591678592012657,1536.00733394915,0.153600733394915,0.13977580397322678,0.16542505264714452,
BTC-USD,0.5,0.0,0.4,0.1,148,50,98,0.33783783783783783,1.1612546815059226,1817.7827991624818,0.18177827991624818,0.15128929825736512,0.1822480198701263,
BTC-USD,0.5,0.3,0.0,0.2,52,16,36,0.3076923076923077,0.9768856063055376,-95.60830084561712,-0.009560830084561713,-0.003104446603297374,0.10564455160681104,
BTC-USD,0.5,0.1,0.1,0.3,161,55,106,0.3416149068322981,1.236350520549926,3056.751954740035,0.3056751954740035,0.2183286291095183,0.1192900940159696,
BTC-USD,0.5,0.4,0.0,0.1,52,16,36,0.3076923076923077,0.9768856063055376,-95.60830084561712,-0.009560830084561713,-0.003104446603297374,0.10564455160681104,
BTC-USD,0.5,0.1,0.2,0.2,163,57,106,0.3496932515337423,1.260424857630295,3470.000204134796,0.3470000204134796,0.24004951253974538,0.11929009401596957,
BTC-USD,0.5,0.1,0.3,0.1,167,58,109,0.3473053892215569,1.2313770414162035,3109.5419903797065,0.31095419903797067,0.219345921560953,0.11929009401596992,
BTC-USD,0.5,0.5,0.0,0.0,52,16,36,0.3076923076923077,0.9768856063055376,-95.60830084561712,-0.009560830084561713,-0.003104446603297374,0.10564455160681104,
BTC-USD,0.5,0.0,0.5,0.0,148,50,98,0.33783783783783783,1.1612546815059226,1817.7827991624818,0.18177827991624818,0.15128929825736512,0.1822480198701263,
BTC-USD,0.5,0.1,0.4,0.0,169,58,111,0.3431952662721893,1.2270207906892776,3094.0137169737736,0.30940137169737736,0.21678257618211422,0.11997501328955308,
BTC-USD,0.5,0.2,0.1,0.2,163,58,105,0.3558282208588957,1.2681739224757365,3492.127538783485,0.3492127538783485,0.24284303209932132,0.10291297370656367,
BTC-USD,0.5,0.2,0.2,0.1,166,60,106,0.3614457831325301,1.2800742577921569,3775.934011419613,0.37759340114196127,0.2564704984699668,0.10291297370656356,
BTC-USD,0.5,0.2,0.3,0.0,170,61,109,0.3588235294117647,1.2505998273734533,3407.288986081019,0.3407288986081019,0.23572215435830027,0.11307385792460134,
BTC-USD,0.6,0.0,0.0,0.4,120,37,83,0.30833333333333335,1.0258349938568816,256.88518183170345,0.025688518183170344,0.0393084279502406,0.123330145190038,
BTC-USD,0.5,0.3,0.1,0.1,163,58,105,0.3558282208588957,1.2681739224757365,3492.127538783485,0.3492127538783485,0.24284303209932132,0.10291297370656367,
BTC-USD,0.5,0.3,0.2,0.0,166,60,106,0.3614457831325301,1.2800742577921569,3775.934011419613,0.37759340114196127,0.2564704984699668,0.10291297370656356,
BTC-USD,0.5,0.4,0.1,0.0,163,58,105,0.3558282208588957,1.2681739224757365,3492.127538783485,0.3492127538783485,0.24284303209932132,0.10291297370656367,
BTC-USD,0.6,0.0,0.1,0.3,176,58,118,0.32954545454545453,1.1498568813901362,2113.208913452223,0.2113208913452223,0.15993743450749173,0.11795165554797821,
BTC-USD,0.6,0.0,0.2,0.2,177,58,119,0.327683615819209,1.1562931528797495,2224.838905369046,0.22248389053690462,0.16560312099544097,0.11439507662042016,
BTC-USD,0.6,0.0,0.3,0.1,177,58,119,0.327683615819209,1.1562931528797495,2224.838905369046,0.22248389053690462,0.16560312099544097,0.11439507662042016,
BTC-USD,0.6,0.1,0.0,0.3,176,59,117,0.3352272727272727,1.1557743916800234,2186.673823553727,0.2186673823553727,0.16449868802051895,0.11582124532018158,
BTC-USD,0.6,0.1,0.1,0.2,180,60,120,0.3333333333333333,1.1314543129836452,1857.0368231012071,0.18570368231012072,0.14413251611280764,0.13003276421526364,
BTC-USD,0.6,0.0,0.4,0.0,177,58,119,0.327683615819209,1.1562931528797495,2224.838905369046,0.22248389053690462,0.16560312099544097,0.11439507662042016,
BTC-USD,0.6,0.1,0.2,0.1,182,60,122,0.32967032967032966,1.128819446138398,1842.9921440644994,0.18429921440644995,0.1423231112310713,0.14547697217913913,
BTC-USD,0.6,0.1,0.3,0.0,182,60,122,0.32967032967032966,1.128819446138398,1842.9921440644994,0.18429921440644995,0.1423231112310713,0.14547697217913913,
BTC-USD,0.6,0.2,0.0,0.2,176,59,117,0.3352272727272727,1.1557743916800234,2186.673823553727,0.2186673823553727,0.16449868802051895,0.11582124532018158,
BTC-USD,0.6,0.2,0.1,0.1,180,60,120,0.3333333333333333,1.1314543129836452,1857.0368231012071,0.18570368231012072,0.14413251611280764,0.13003276421526364,
BTC-USD,0.6,0.3,0.0,0.1,176,59,117,0.3352272727272727,1.1557743916800234,2186.673823553727,0.2186673823553727,0.16449868802051895,0.11582124532018158,
BTC-USD,0.6,0.2,0.2,0.0,182,60,122,0.32967032967032966,1.128819446138398,1842.9921440644994,0.18429921440644995,0.1423231112310713,0.14547697217913913,
BTC-USD,0.6,0.3,0.1,0.0,180,60,120,0.3333333333333333,1.1314543129836452,1857.0368231012071,0.18570368231012072,0.14413251611280764,0.13003276421526364,
BTC-USD,0.6,0.4,0.0,0.0,176,59,117,0.3352272727272727,1.1557743916800234,2186.673823553727,0.2186673823553727,0.16449868802051895,0.11582124532018158,
BTC-USD,0.7,0.0,0.0,0.3,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.0,0.1,0.2,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.0,0.2,0.1,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.0,0.3,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.1,0.0,0.2,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.1,0.1,0.1,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.1,0.2,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.2,0.0,0.1,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.2,0.1,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.7,0.3,0.0,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.8,0.0,0.0,0.2,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.8,0.0,0.1,0.1,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.8,0.0,0.2,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.8,0.1,0.0,0.1,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.8,0.1,0.1,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.8,0.2,0.0,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.9,0.0,0.0,0.1,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.9,0.0,0.1,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,0.9,0.1,0.0,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
BTC-USD,1.0,0.0,0.0,0.0,188,63,125,0.3351063829787234,1.1581644749458906,2382.1488313984064,0.23821488313984063,0.17182863200879495,0.11857040383663259,
ETH-USD,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.1,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.3,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.2,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.4,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.7,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.6,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.8,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,0.9,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.2,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.1,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.3,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.4,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.5,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.6,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.7,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.8,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.1,0.9,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.2,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.3,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.4,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.5,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.5,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.5,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.5,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.5,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.5,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.6,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.6,0.1,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.6,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.6,0.3,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.6,0.4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.7,0.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.7,0.1,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.7,0.2,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.7,0.3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.9,0.0,0.1,143,49,94,0.34265734265734266,1.1038237402583722,1073.1573488061877,0.10731573488061877,0.0759984397860745,0.1713705908132282,
ETH-USD,0.0,0.9,0.1,0.0,143,49,94,0.34265734265734266,1.1038237402583722,1073.1573488061877,0.10731573488061877,0.0759984397860745,0.1713705908132282,
ETH-USD,0.0,1.0,0.0,0.0,216,78,138,0.3611111111111111,1.146803516644909,2409.940524987791,0.2409940524987791,0.12506330004584404,0.1310806243982844,
ETH-USD,0.0,0.8,0.2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.8,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.0,0.8,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.1,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.2,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.3,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.5,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.4,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.6,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.7,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.8,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.0,0.9,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.1,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.3,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.5,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.6,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.7,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.1,0.8,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.1,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.2,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.3,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.4,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.5,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.6,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.2,0.7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.1,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.5,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.3,0.6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.4,0.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.4,0.1,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.4,0.2,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.4,0.3,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.4,0.4,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.4,0.5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.5,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH-USD,0.1,0.7,0.0,0.2,110,41,69,0.37272727272727274,1.3021524515840075,2439.7278018993584,0.24397278018993585,0.1632525031266635,0.10503266865499225,
ETH-USD,0.1,0.7,0.1,0.1,110,41,69,0.37272727272727274,1.3021524515840075,2439.7278018993584,0.24397278018993585,0.1632525031266635,0.10503266865499225,
ETH-USD,0.1,0.7,0.2,0.0,110,41,69,0.37272727272727274,1.3021524515840075,2439.7278018993584,0.24397278018993585,0.1632525031266635,0.10503266865499225,
ETH-USD,0.1,0.8,0.0,0.1,144,51,93,0.3541666666666667,1.153994441359059,1636.4885474356306,0.16364885474356305,0.10631374267832848,0.1134815732474037,
