symbol,w_trend,w_elliott,w_volatility,w_volume,w_mean_rev,trades,wins,losses,win_rate,profit_factor,total_pnl,total_pnl_pct,sharpe,max_dd_pct,error
ADA-USD,0.4,0.0,0.2,0.0,0.4,30,9,21,0.3,0.9391263677455112,-115.91304471197509,-0.011591304471197508,-0.013328711623754666,0.06848876828083338,
ADA-USD,0.4,0.0,0.6,0.0,0.0,60,16,44,0.26666666666666666,0.8579395109890673,-614.7047548185055,-0.061470475481850556,-0.06103934446801837,0.14211462274421494,
ADA-USD,0.4,0.0,0.4,0.0,0.2,53,14,39,0.2641509433962264,0.8327928108422046,-640.4755113348638,-0.06404755113348638,-0.0693689194538056,0.1343566869273462,
ADA-USD,0.4,0.0,0.0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ADA-USD,0.4,0.2,0.0,0.0,0.4,236,87,149,0.3686440677966102,1.1370103448036806,2673.3991695693494,0.26733991695693493,0.13322963316879052,0.20286243380534627,
ADA-USD,0.6,0.0,0.2,0.0,0.2,15,4,11,0.26666666666666666,0.5813472039393963,-475.8116892041089,-0.04758116892041089,-0.11436669389662667,0.09700386655802515,
ADA-USD,0.6,0.0,0.4,0.0,0.0,15,4,11,0.26666666666666666,0.5822311685435838,-474.086167066238,-0.047408616706623795,-0.11402340390104185,0.09684026838379546,
ADA-USD,0.4,0.4,0.0,0.0,0.2,248,87,161,0.35080645161290325,1.0539647818106062,1186.505982692277,0.1186505982692277,0.07011496245382066,0.23569470924399608,
ADA-USD,0.4,0.4,0.0,0.2,0.0,348,127,221,0.3649425287356322,1.1237480063312422,3533.465425850827,0.3533465425850827,0.14332015285615887,0.24796056526498564,
ADA-USD,0.6,0.2,0.0,0.0,0.2,14,4,10,0.2857142857142857,0.812584928167015,-197.15569169453556,-0.019715569169453558,-0.04109985129222604,0.0969130510737016,
ADA-USD,0.6,0.2,0.0,0.2,0.0,14,4,10,0.2857142857142857,0.812584928167015,-197.15569169453556,-0.019715569169453558,-0.04109985129222604,0.0969130510737016,
ADA-USD,0.6,0.2,0.2,0.0,0.0,14,4,10,0.2857142857142857,0.812584928167015,-197.15569169453556,-0.019715569169453558,-0.04109985129222604,0.0969130510737016,
ADA-USD,0.4,0.2,0.2,0.0,0.2,246,90,156,0.36585365853658536,1.138243183418177,2855.932743794856,0.2855932743794856,0.13818873499480908,0.20435599393914153,
ADA-USD,0.6,0.4,0.0,0.0,0.0,14,4,10,0.2857142857142857,0.812584928167015,-197.15569169453556,-0.019715569169453558,-0.04109985129222604,0.0969130510737016,
ADA-USD,0.4,0.2,0.4,0.0,0.0,254,90,164,0.3543307086614173,1.0923755378596507,1915.9766115022376,0.19159766115022375,0.10046668662404665,0.23018454062312896,
ADA-USD,0.6,0.0,0.0,0.4,0.0,199,79,120,0.3969849246231156,1.3243820679500722,5043.362490988107,0.5043362490988107,0.23211766310234375,0.10747602061476817,
ADA-USD,0.6,0.0,0.2,0.2,0.0,192,77,115,0.4010416666666667,1.3365006857449573,5150.583333378141,0.5150583333378141,0.2390724023548911,0.10870211137352487,
ADA-USD,1.0,0.0,0.0,0.0,0.0,14,4,10,0.2857142857142857,0.8153056905556654,-193.64514343769406,-0.019364514343769405,-0.0403633586875589,0.09658964184525516,
ADA-USD,0.8,0.2,0.0,0.0,0.0,14,4,10,0.2857142857142857,0.8150278441657071,-194.0025688338028,-0.01940025688338028,-0.040437292474839785,0.09662256965684625,
ADA-USD,0.4,0.4,0.2,0.0,0.0,259,90,169,0.3474903474903475,1.0510642689751881,1150.926007012351,0.1150926007012351,0.06776073812731964,0.20974847191517404,
ADA-USD,0.6,0.0,0.0,0.2,0.2,276,99,177,0.358695652173913,1.103273024623156,2479.986473429577,0.2479986473429577,0.11920660253899316,0.16475835981916181,
DOT-USD,0.0,0.0,0.0,0.8,0.2,10,0,10,0.0,0.0,-1068.3079933190584,-0.10683079933190584,-0.3842499118741293,0.10683079933190584,
ADA-USD,0.8,0.0,0.2,0.0,0.0,180,74,106,0.4111111111111111,1.3755883708889762,5050.209957066758,0.5050209957066758,0.24279323400802458,0.12054422005476023,
DOT-USD,0.0,0.0,0.0,1.0,0.0,14,2,12,0.14285714285714285,0.17520576591378934,-1060.8050595639543,-0.10608050595639543,-0.29899126762246664,0.10608050595639543,
ADA-USD,0.8,0.0,0.0,0.0,0.2,203,82,121,0.4039408866995074,1.3287129947095957,5118.012547700811,0.5118012547700811,0.2338773276477818,0.12997943884581162,
ADA-USD,0.8,0.0,0.0,0.2,0.0,208,83,125,0.39903846153846156,1.326082588488871,5146.419266200701,0.5146419266200701,0.23219474378259505,0.12054422005476075,
DOT-USD,0.0,0.0,0.2,0.8,0.0,14,2,12,0.14285714285714285,0.17662988794933054,-1050.8465899485072,-0.10508465899485073,-0.2978404296268945,0.10508465899485073,
DOT-USD,0.0,0.0,0.0,0.6,0.4,50,19,31,0.38,1.2983874581320656,1145.9683832405626,0.11459683832405626,0.11675923786378024,0.10373763481397014,
DOT-USD,0.0,0.0,0.2,0.6,0.2,53,19,34,0.3584905660377358,1.1859024813533257,757.5233498041434,0.07575233498041434,0.080672773835805,0.10373763481397012,
DOT-USD,0.0,0.0,0.0,0.0,1.0,20,3,17,0.15,0.3882051890762865,-1083.9060821010826,-0.10839060821010826,-0.22333834057134036,0.10839060821010826,
DOT-USD,0.0,0.0,0.4,0.6,0.0,120,38,82,0.31666666666666665,0.9689987292381573,-272.79660671436613,-0.027279660671436612,-0.009218405462882035,0.16880403223560067,
DOT-USD,0.0,0.0,0.0,0.4,0.6,6,4,2,0.6666666666666666,3.3959044785849652,546.7143786612123,0.054671437866121234,0.14738984460460205,0.01813024558440204,
DOT-USD,0.0,0.0,0.0,0.2,0.8,8,5,3,0.625,3.0597448120303206,684.8866508449464,0.06848866508449464,0.158337970456461,0.018130245584402092,
DOT-USD,0.0,0.0,0.2,0.0,0.8,3,2,1,0.6666666666666666,2.5745565049065173,168.09886621967235,0.016809886621967234,0.07789249839124959,0.01067595006567608,
DOT-USD,0.0,0.0,0.2,0.4,0.4,6,4,2,0.6666666666666666,3.3959044785849652,546.7143786612123,0.054671437866121234,0.14738984460460205,0.01813024558440204,
DOT-USD,0.0,0.0,0.2,0.2,0.6,3,2,1,0.6666666666666666,2.4801748248709865,167.4192093572874,0.01674192093572874,0.07654911286291076,0.011002133185219302,
DOT-USD,0.0,0.0,0.4,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.0,0.4,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.0,0.4,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.0,0.6,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.0,0.6,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.2,0.0,0.8,0.0,11,1,10,0.09090909090909091,0.06673304537935446,-1009.4120614473741,-0.10094120614473741,-0.3509558499900949,0.10094120614473741,
DOT-USD,0.0,0.0,0.6,0.4,0.0,16,3,13,0.1875,0.4993891651360688,-629.3110730476765,-0.06293110730476764,-0.14571095805484713,0.06293110730476764,
DOT-USD,0.0,0.2,0.0,0.6,0.2,61,17,44,0.2786885245901639,0.7653316533843632,-1084.8591031377346,-0.10848591031377346,-0.11245682503112446,0.1548095746813515,
DOT-USD,0.0,0.0,0.8,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.0,0.8,0.2,0.0,3,0,3,0.0,0.0,-246.44199159665732,-0.02464419915966573,-0.19881298938695807,0.02464419915966573,
DOT-USD,0.0,0.2,0.2,0.6,0.0,200,64,136,0.32,0.9574187395864105,-641.1374220220005,-0.06411374220220005,-0.02291931427670307,0.20054633716265127,
DOT-USD,0.0,0.0,1.0,0.0,0.0,3,0,3,0.0,0.0,-246.20820648196786,-0.024620820648196786,-0.1988363588208481,0.024620820648196786,
DOT-USD,0.0,0.2,0.2,0.4,0.2,52,16,36,0.3076923076923077,0.9916838233802222,-33.01596365610931,-0.003301596365610931,0.0033977966461056193,0.1074407082864614,
DOT-USD,0.0,0.2,0.4,0.4,0.0,64,20,44,0.3125,0.9731748574324787,-127.86256531366598,-0.012786256531366598,-0.004883378717709552,0.0954254718602537,
DOT-USD,0.0,0.4,0.0,0.4,0.2,68,20,48,0.29411764705882354,0.8582792904674166,-747.3232379856781,-0.07473232379856781,-0.06707756323026813,0.16857300401398498,
DOT-USD,0.0,0.2,0.0,0.4,0.4,73,25,48,0.3424657534246575,1.1098892009650805,586.0632609762088,0.05860632609762088,0.05826457912771529,0.13265567377779547,
DOT-USD,0.0,0.2,0.0,0.0,0.8,24,7,17,0.2916666666666667,0.7508504382705421,-442.3873643174975,-0.04423873643174975,-0.07132378814403642,0.08321788672227468,
DOT-USD,0.0,0.2,0.0,0.2,0.6,16,5,11,0.3125,0.8093146253653243,-225.89487533274223,-0.022589487533274222,-0.0421690433213456,0.06428390158001764,
DOT-USD,0.0,0.4,0.0,0.2,0.4,82,31,51,0.3780487804878049,1.2626195198197998,1600.5520699610624,0.16005520699610623,0.12741247236051725,0.10420736800205779,
DOT-USD,0.0,0.2,0.2,0.0,0.6,14,5,9,0.35714285714285715,0.9905641045781876,-9.18291643072007,-0.000918291643072007,0.0016244526658256541,0.06428390158001744,
DOT-USD,0.0,0.2,0.2,0.2,0.4,3,2,1,0.6666666666666666,2.525458778561166,169.20206376349415,0.016920206376349414,0.0775344828521533,0.010828712657524518,
DOT-USD,0.0,0.4,0.2,0.4,0.0,71,23,48,0.323943661971831,0.9878724469548313,-66.92872827222891,-0.006692872827222891,0.0018921030850650293,0.14660806602586693,
DOT-USD,0.0,0.2,0.4,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.2,0.4,0.2,0.2,2,0,2,0.0,0.0,-151.97235918779734,-0.015197235918779734,-0.15685161873346334,0.015197235918779734,
DOT-USD,0.0,0.4,0.0,0.6,0.0,272,90,182,0.33088235294117646,1.0175032356454645,391.7847070184762,0.03917847070184762,0.033607484160632084,0.23008239720697976,
DOT-USD,0.0,0.2,0.6,0.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.0,0.6,0.0,0.2,0.2,14,2,12,0.14285714285714285,0.2332975678096958,-1010.1442705071877,-0.10101442705071877,-0.274595839473349,0.108384050901216,
DOT-USD,0.0,0.6,0.0,0.4,0.0,14,2,12,0.14285714285714285,0.23270369207914088,-1013.5066665643735,-0.10135066665643735,-0.27502369375759966,0.10871753411184622,
DOT-USD,0.0,0.2,0.6,0.2,0.0,11,3,8,0.2727272727272727,0.8865293011859164,-87.39683343921024,-0.008739683343921023,-0.018625783651239482,0.04140022530672759,
DOT-USD,0.0,0.6,0.2,0.0,0.2,13,2,11,0.15384615384615385,0.25558762908095467,-905.2758222770917,-0.09052758222770917,-0.25237244232383116,0.1079807128931852,
DOT-USD,0.0,0.6,0.2,0.2,0.0,14,2,12,0.14285714285714285,0.2332975678096958,-1010.1442705071877,-0.10101442705071877,-0.274595839473349,0.108384050901216,
DOT-USD,0.0,0.6,0.4,0.0,0.0,13,2,11,0.15384615384615385,0.25558762908095467,-905.2758222770917,-0.09052758222770917,-0.25237244232383116,0.1079807128931852,
DOT-USD,0.0,0.8,0.0,0.0,0.2,101,41,60,0.40594059405940597,1.4433606316644167,3500.884138961954,0.3500884138961954,0.22116183245168022,0.09506096110693328,
DOT-USD,0.0,0.8,0.0,0.2,0.0,101,41,60,0.40594059405940597,1.4433606316644167,3500.884138961954,0.3500884138961954,0.22116183245168022,0.09506096110693328,
DOT-USD,0.0,0.8,0.2,0.0,0.0,101,41,60,0.40594059405940597,1.4433606316644167,3500.884138961954,0.3500884138961954,0.22116183245168022,0.09506096110693328,
DOT-USD,0.0,1.0,0.0,0.0,0.0,85,39,46,0.4588235294117647,1.855501064288334,5093.460748236061,0.509346074823606,0.3111931102601181,0.08676008090702554,
DOT-USD,0.0,0.6,0.0,0.0,0.4,152,62,90,0.40789473684210525,1.436894169053939,5068.851369433931,0.5068851369433931,0.2510025929800027,0.12755134057792664,
DOT-USD,0.0,0.4,0.2,0.0,0.4,19,3,16,0.15789473684210525,0.4144147646777102,-997.5178242974598,-0.09975178242974599,-0.20652051596825696,0.10437892238689993,
DOT-USD,0.2,0.0,0.0,0.8,0.0,14,2,12,0.14285714285714285,0.21372570798289742,-1009.7613646703558,-0.10097613646703557,-0.2812173766284343,0.10097613646703557,
DOT-USD,0.0,0.2,0.8,0.0,0.0,23,7,16,0.30434782608695654,0.8583117503310694,-230.96213568939856,-0.023096213568939858,-0.0351952768773173,0.06793255850288392,
DOT-USD,0.0,0.4,0.0,0.0,0.6,23,7,16,0.30434782608695654,0.7988843388517559,-339.2496762643368,-0.03392496762643368,-0.05404758290294247,0.07332474800487726,
DOT-USD,0.0,0.4,0.4,0.2,0.0,123,43,80,0.34959349593495936,1.137080660624441,1337.592910300982,0.1337592910300982,0.09504923371331218,0.17549995159537685,
DOT-USD,0.0,0.4,0.4,0.0,0.2,22,4,18,0.18181818181818182,0.49482980252690745,-925.4960838408624,-0.09254960838408624,-0.1773985027070246,0.09872497176585066,
DOT-USD,0.0,0.4,0.2,0.2,0.2,154,54,100,0.35064935064935066,1.062832545117014,750.4039526024844,0.07504039526024844,0.05630813506833563,0.22021313868320302,
DOT-USD,0.2,0.0,0.2,0.4,0.2,16,3,13,0.1875,0.38674470040687137,-815.718168360574,-0.08157181683605741,-0.19919131505802817,0.10569772815017553,
DOT-USD,0.2,0.0,0.0,0.6,0.2,230,75,155,0.32608695652173914,0.9585967384668008,-706.7190487008193,-0.07067190487008193,-0.023869522972549972,0.22653944234004236,
DOT-USD,0.0,0.4,0.6,0.0,0.0,67,26,41,0.3880597014925373,1.2978933463005238,1371.0445537050527,0.13710445537050528,0.1249840671424831,0.08643824705793764,
DOT-USD,0.2,0.0,0.2,0.6,0.0,239,79,160,0.3305439330543933,0.9800620759791344,-362.93318009305403,-0.0362933180093054,-0.004216551262738816,0.22620374691474382,
DOT-USD,0.2,0.0,0.0,0.4,0.4,33,10,23,0.30303030303030304,0.7820978574053871,-525.7606381917321,-0.052576063819173215,-0.07375191729571859,0.0873011469829317,
DOT-USD,0.2,0.0,0.0,0.0,0.8,3,2,1,0.6666666666666666,2.5745565049065173,168.09886621967235,0.016809886621967234,0.07789249839124959,0.01067595006567608,
DOT-USD,0.2,0.0,0.0,0.2,0.6,3,2,1,0.6666666666666666,2.4801748248709865,167.4192093572874,0.01674192093572874,0.07654911286291076,0.011002133185219302,
DOT-USD,0.2,0.0,0.2,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.2,0.0,0.2,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.2,0.2,0.0,0.4,0.2,128,42,86,0.328125,1.022202582547651,229.62136736120374,0.022962136736120374,0.02615491433576694,0.14805654012842703,
DOT-USD,0.2,0.0,0.4,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.2,0.0,0.4,0.4,0.0,54,16,38,0.2962962962962963,0.77483770814558,-870.1415806454715,-0.08701415806454715,-0.09855812037963112,0.11808666802378058,
DOT-USD,0.2,0.0,0.4,0.2,0.2,6,1,5,0.16666666666666666,0.5260369267578664,-212.72464791581115,-0.021272464791581115,-0.07904626009567041,0.03456815009682868,
DOT-USD,0.2,0.2,0.0,0.6,0.0,326,106,220,0.32515337423312884,0.9875840632739548,-307.6041460265169,-0.03076041460265169,0.003528757911534231,0.27566225233062874,
DOT-USD,0.2,0.0,0.6,0.2,0.0,25,9,16,0.36,1.0302367572114808,49.75325879225238,0.004975325879225238,0.012617912191848336,0.034586771244727706,
DOT-USD,0.2,0.0,0.6,0.0,0.2,3,0,3,0.0,0.0,-246.81743630447272,-0.024681743630447273,-0.1987824647813247,0.024681743630447273,
DOT-USD,0.2,0.0,0.8,0.0,0.0,21,4,17,0.19047619047619047,0.3649597874998809,-1010.5078437418706,-0.10105078437418706,-0.23172254452671873,0.10105078437418706,
DOT-USD,0.2,0.4,0.0,0.4,0.0,111,41,70,0.36936936936936937,1.2081455439792181,1934.1836157154794,0.19341836157154793,0.13387148746714742,0.16005326415508794,
DOT-USD,0.2,0.2,0.0,0.0,0.6,14,5,9,0.35714285714285715,0.9905641045781876,-9.18291643072007,-0.000918291643072007,0.0016244526658256541,0.06428390158001744,
DOT-USD,0.2,0.6,0.0,0.0,0.2,16,4,12,0.25,0.7124036007112448,-396.481123380996,-0.039648112338099596,-0.0758164144601453,0.1071373912644221,
DOT-USD,0.2,0.4,0.0,0.2,0.2,137,58,79,0.4233576642335766,1.4874720785088185,5301.343857355556,0.5301343857355556,0.27153282056517775,0.1333670945124292,
DOT-USD,0.2,0.4,0.0,0.0,0.4,126,55,71,0.4365079365079365,1.5179869730093318,5198.338165189325,0.5198338165189325,0.27842074662430033,0.14475407689759634,
DOT-USD,0.2,0.6,0.0,0.2,0.0,16,4,12,0.25,0.7101667009011325,-400.823478114542,-0.0400823478114542,-0.07659472193452127,0.10754111059118768,
DOT-USD,0.2,0.4,0.4,0.0,0.0,66,34,32,0.5151515151515151,2.1879622575187083,5034.8822508137255,0.5034882250813726,0.3459187879478149,0.04421973007420258,
DOT-USD,0.2,0.2,0.2,0.4,0.0,130,42,88,0.3230769230769231,1.0019520200147187,20.468476615036707,0.0020468476615036705,0.012284357882129735,0.1567049446470766,
DOT-USD,0.2,0.6,0.2,0.0,0.0,16,4,12,0.25,0.7124036007112448,-396.481123380996,-0.039648112338099596,-0.0758164144601453,0.1071373912644221,
DOT-USD,0.2,0.8,0.0,0.0,0.0,101,41,60,0.40594059405940597,1.4433606316644167,3500.884138961954,0.3500884138961954,0.22116183245168022,0.09506096110693328,
DOT-USD,0.2,0.4,0.2,0.2,0.0,137,58,79,0.4233576642335766,1.479838094453469,5131.023019059106,0.5131023019059107,0.2651307908382563,0.13522198781631228,
DOT-USD,0.2,0.4,0.2,0.0,0.2,129,56,73,0.43410852713178294,1.4992114987882141,5084.079016201726,0.5084079016201726,0.2713449402541647,0.124026432778635,
DOT-USD,0.2,0.2,0.0,0.2,0.4,20,7,13,0.35,0.9550924935741303,-63.4443702643548,-0.00634443702643548,-0.007435761051015521,0.04626557675692462,
DOT-USD,0.4,0.0,0.0,0.4,0.2,49,17,32,0.3469387755102041,1.0476736194136544,175.89123052364266,0.017589123052364267,0.025877492064605424,0.11452919729560117,
DOT-USD,0.4,0.0,0.2,0.4,0.0,53,17,36,0.32075471698113206,0.9388052869639495,-244.32806193165015,-0.024432806193165017,-0.020072773354490283,0.12349197962760881,
DOT-USD,0.2,0.2,0.2,0.2,0.2,43,14,29,0.32558139534883723,1.0161928902883421,49.800932184145495,0.004980093218414549,0.01206109836212514,0.07846845124534839,
DOT-USD,0.4,0.0,0.2,0.2,0.2,95,29,66,0.30526315789473685,0.8492937618546712,-1053.7182605555226,-0.10537182605555226,-0.08412107584533661,0.20442267718275436,
DOT-USD,0.2,0.2,0.2,0.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.4,0.2,0.0,0.2,0.2,171,63,108,0.3684210526315789,1.1654113539371593,2391.687191260611,0.2391687191260611,0.13502040009030977,0.19656035084079204,
DOT-USD,0.4,0.0,0.0,0.6,0.0,285,99,186,0.3473684210526316,1.0426582239081663,915.2188032568192,0.09152188032568193,0.05618100230054969,0.21256873492528,
DOT-USD,0.2,0.2,0.4,0.2,0.0,61,22,39,0.36065573770491804,1.134204390026578,552.2935907530191,0.05522935907530191,0.06041470495290825,0.09647633853542868,
DOT-USD,0.2,0.2,0.4,0.0,0.2,38,14,24,0.3684210526315789,1.1522911380875163,378.88363595099327,0.037888363595099325,0.05271098619782969,0.05746730115355842,
DOT-USD,0.4,0.0,0.2,0.0,0.4,19,4,15,0.21052631578947367,0.2818820822963541,-1006.4135489813489,-0.10064135489813489,-0.2700290082041599,0.10064135489813489,
DOT-USD,0.4,0.2,0.0,0.4,0.0,79,38,41,0.4810126582278481,1.9405477519800378,5237.49959622576,0.523749959622576,0.33108876666589754,0.0680070216100533,
DOT-USD,0.2,0.2,0.6,0.0,0.0,53,18,35,0.33962264150943394,1.0387310899031506,142.72958322509294,0.014272958322509294,0.02201689311241765,0.09635480053575714,
DOT-USD,0.4,0.6,0.0,0.0,0.0,16,4,12,0.25,0.7124036007112448,-396.481123380996,-0.039648112338099596,-0.0758164144601453,0.1071373912644221,
DOT-USD,0.4,0.4,0.0,0.2,0.0,182,72,110,0.3956043956043956,1.3419556302303066,5102.143732343417,0.5102143732343416,0.23483871968548153,0.15101726183270348,
DOT-USD,0.4,0.2,0.0,0.0,0.4,226,85,141,0.37610619469026546,1.2535089593698578,5068.273982941431,0.5068273982941431,0.21473314354544715,0.18158357180925427,
DOT-USD,0.4,0.0,0.0,0.2,0.4,127,40,87,0.31496062992125984,0.8899471203153068,-1034.120860850344,-0.10341208608503438,-0.06774288096529525,0.22777268480432408,
DOT-USD,0.4,0.4,0.0,0.0,0.2,149,62,87,0.4161073825503356,1.4346871790348557,5220.02952862106,0.5220029528621061,0.2604665575662522,0.14106222390003675,
DOT-USD,0.4,0.0,0.4,0.2,0.0,155,51,104,0.32903225806451614,0.9297006096458703,-776.2078231704363,-0.07762078231704363,-0.0404192961882701,0.19647504465565527,
DOT-USD,0.4,0.4,0.2,0.0,0.0,152,63,89,0.4144736842105263,1.4131247945148904,5089.06939150817,0.508906939150817,0.25368545382219526,0.1410622239000366,
DOT-USD,0.6,0.0,0.0,0.2,0.2,195,78,117,0.4,1.3374666179450565,5222.195033346494,0.5222195033346494,0.23550882919302193,0.17355305313072586,
DOT-USD,0.4,0.2,0.2,0.2,0.0,172,63,109,0.36627906976744184,1.1568040597899,2264.488553902873,0.22644885539028728,0.12902156779062957,0.1965506546626324,
DOT-USD,0.6,0.0,0.0,0.4,0.0,201,80,121,0.39800995024875624,1.3260969377905356,5336.982292545541,0.5336982292545541,0.23610139217091047,0.14788480985855332,
DOT-USD,0.4,0.2,0.2,0.0,0.2,172,63,109,0.36627906976744184,1.191271700703272,2883.1217398493154,0.28831217398493153,0.1560831449183601,0.181573694886321,
DOT-USD,0.6,0.0,0.0,0.0,0.4,285,103,182,0.36140350877192984,1.1254092875907689,3147.7797525643764,0.31477797525643764,0.13897326426208118,0.17248937633840045,
DOT-USD,0.4,0.0,0.4,0.0,0.2,65,22,43,0.3384615384615385,0.948584997968736,-222.6415698271594,-0.02226415698271594,-0.01543615902285753,0.09374037587269941,
DOT-USD,0.6,0.0,0.2,0.2,0.0,195,78,117,0.4,1.3374777612824291,5222.452452320478,0.5222452452320478,0.2355161406458647,0.17355305313072578,
DOT-USD,0.8,0.0,0.0,0.0,0.2,103,41,62,0.39805825242718446,1.3153393078743119,2662.6935887836735,0.26626935887836733,0.17923956795071946,0.11289838501588423,
DOT-USD,0.6,0.2,0.0,0.0,0.2,181,74,107,0.4088397790055249,1.348221794327129,5088.76597418856,0.508876597418856,0.23743284057947292,0.140106414182564,
DOT-USD,0.6,0.2,0.0,0.2,0.0,170,70,100,0.4117647058823529,1.3732929632036548,5106.973196442745,0.5106973196442745,0.2437189594123296,0.12937309182352486,
DOT-USD,0.6,0.2,0.2,0.0,0.0,181,74,107,0.4088397790055249,1.348221794327129,5088.76597418856,0.508876597418856,0.23743284057947292,0.140106414182564,
DOT-USD,0.6,0.4,0.0,0.0,0.0,170,70,100,0.4117647058823529,1.3696582201705418,5099.223239213319,0.509922323921332,0.2434352698543014,0.12935635084265396,
DOT-USD,0.8,0.0,0.0,0.2,0.0,103,41,62,0.39805825242718446,1.3246569245029283,2721.5226552007134,0.2721522655200713,0.18240167874040933,0.10191643927484084,
DOT-USD,0.4,0.0,0.0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
DOT-USD,0.8,0.0,0.2,0.0,0.0,103,41,62,0.39805825242718446,1.3153631133026846,2662.846406401208,0.26628464064012075,0.17924890548702269,0.11288767917716498,
DOT-USD,0.6,0.0,0.2,0.0,0.2,285,103,182,0.36140350877192984,1.1252805186053032,3144.978393343952,0.31449783933439523,0.13887369068609182,0.17248937633840067,
DOT-USD,0.8,0.2,0.0,0.0,0.0,154,63,91,0.4090909090909091,1.3949891629923035,5005.54566085767,0.500554566085767,0.2482896795977676,0.14130104789069037,
DOT-USD,0.6,0.0,0.4,0.0,0.0,285,103,182,0.36140350877192984,1.1252805186053032,3144.978393343952,0.31449783933439523,0.13887369068609182,0.17248937633840067,
DOT-USD,0.4,0.2,0.4,0.0,0.0,241,90,151,0.37344398340248963,1.2478078830602122,5142.364140541651,0.5142364140541651,0.21187251279250438,0.16909229012815458,
DOT-USD,0.4,0.0,0.6,0.0,0.0,73,26,47,0.3561643835616438,1.0556505400502736,280.201880644594,0.028020188064459398,0.03342460628976668,0.06774187772754753,
DOT-USD,1.0,0.0,0.0,0.0,0.0,181,73,108,0.40331491712707185,1.3459017794942698,5113.13912537386,0.511313912537386,0.23709823808465305,0.14138450721914672,
ATOM-USD,0.0,0.0,0.0,1.0,0.0,160,67,93,0.41875,1.1512006241221338,1476.2428680763478,0.14762428680763479,0.09911546096661313,0.14651527398863506,
ATOM-USD,0.0,0.0,0.0,0.8,0.2,112,50,62,0.44642857142857145,1.1621115485693763,1035.608319752906,0.1035608319752906,0.08691742259935373,0.062390491786192895,
ATOM-USD,0.0,0.0,0.2,0.8,0.0,117,49,68,0.4188034188034188,1.0662966567576262,440.39214332249867,0.04403921433224987,0.042949873969448105,0.0815037578359842,
ATOM-USD,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.0,0.2,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.0,0.4,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.0,0.6,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.2,0.2,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.2,0.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.2,0.6,0.2,3,2,1,0.6666666666666666,4.6012222681325285,376.9261348845357,0.03769261348845357,0.12661576370935537,0.01027282688291586,
ATOM-USD,0.0,0.0,0.2,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.4,0.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.4,0.2,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.4,0.4,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ATOM-USD,0.0,0.0,0.4,0.6,0.0,6,2,4,0.3333333333333333,1.1505064401577207,61.9587557936411,0.0061958755793641105,0.021074123087357333,0.020295877160586652,
ATOM-USD,0.0,0.2,0.0,0.8,0.0,13,1,12,0.07692307692307693,0.043171025610013763,-1074.779106063228,-0.10747791060632281,-0.38876796475526937,0.10747791060632281,
ATOM-USD,0.0,0.2,0.2,0.6,0.0,13,1,12,0.07692307692307693,0.11368782252198274,-1009.5549494473289,-0.1009554949447329,-0.335891504250567,0.1009554949447329,
